scenario,CO2 vs. non-CO2,SLCP vs. Kyoto,Species,Sub-Sector,Year,Total Temperature Anomaly,Avoided Warming,BAU Sub-Sector/Species Attributable Warming,Striving Sub-Sector/Species Attributable Warming
ssp119_CH4_TRA_OT_OTHER_striving,non-CO2,Kyoto,CH4,TRA_OT_OTHER,2030.0,1.8568268227402218,2.680888192552189e-06,0.0004391776057270924,0.0004364967175345402
ssp119_CH4_TRA_OT_RAI_striving,non-CO2,Kyoto,CH4,TRA_OT_RAI,2030.0,1.8568238821155174,5.621512896958336e-06,0.0005999410027230923,0.0005943194898261339
ssp119_CO2 FFI_TRA_OT_AGR_striving,CO2,Kyoto,CO2 FFI,TRA_OT_AGR,2030.0,1.8567812362185971,4.8267409817226437e-05,0.007695995075338136,0.007647727665520909
ssp119_CO2 FFI_TRA_OT_CNS_striving,CO2,Kyoto,CO2 FFI,TRA_OT_CNS,2030.0,1.856777694381091,5.1809247323397756e-05,0.005264324755768879,0.005212515508445481
ssp119_CO2 FFI_TRA_OT_OTHER_striving,CO2,Kyoto,CO2 FFI,TRA_OT_OTHER,2030.0,1.856822502351194,7.001277220419766e-06,0.0019305215316005597,0.00192352025438014
ssp119_CO2 FFI_TRA_OT_RAI_striving,CO2,Kyoto,CO2 FFI,TRA_OT_RAI,2030.0,1.8568145375741971,1.4966054217246949e-05,0.002858806312084905,0.002843840257867658
ssp119_N2O_TRA_OT_AGR_striving,non-CO2,Kyoto,N2O,TRA_OT_AGR,2030.0,1.856829406623744,9.70046702963856e-08,1.6502630150627695e-05,1.640562548033131e-05
ssp119_N2O_TRA_OT_CNS_striving,non-CO2,Kyoto,N2O,TRA_OT_CNS,2030.0,1.8568293995013507,1.0412706363815971e-07,1.1321899519911582e-05,1.1217772456273423e-05
ssp119_N2O_TRA_OT_OTHER_striving,non-CO2,Kyoto,N2O,TRA_OT_OTHER,2030.0,1.8568294895733088,1.4055105523880229e-08,4.145264506094648e-06,4.131209400570768e-06
ssp119_N2O_TRA_OT_RAI_striving,non-CO2,Kyoto,N2O,TRA_OT_RAI,2030.0,1.856829473547814,3.008060045495142e-08,6.1329826583911284e-06,6.102902057936177e-06
ssp119,non-CO2,SLCP,,,2031.0,1.896881818925269,0.0,,
ssp119_BC_TRA_OT_AGR_striving,non-CO2,SLCP,BC,TRA_OT_AGR,2031.0,1.8966489900011394,0.0002328289241295689,0.002077461707716388,0.0018446327835868193
ssp119_BC_TRA_OT_CNS_striving,non-CO2,SLCP,BC,TRA_OT_CNS,2031.0,1.8966290759653155,0.00025274295995347806,0.0019990599711334767,0.0017463170111799986
ssp119_BC_TRA_OT_OTHER_striving,non-CO2,SLCP,BC,TRA_OT_OTHER,2031.0,1.8968787010861468,3.117839122213084e-06,8.082088448868596e-05,7.770304536647288e-05
ssp119_BC_TRA_OT_RAI_striving,non-CO2,SLCP,BC,TRA_OT_RAI,2031.0,1.8968077419692269,7.407695604211284e-05,0.0006838444273862265,0.0006097674713441137
ssp119_CH4_TRA_OT_AGR_striving,non-CO2,Kyoto,CH4,TRA_OT_AGR,2031.0,1.8968526213820562,2.919754321273338e-05,0.0016861521814399705,0.001656954638227237
ssp119_CH4_TRA_OT_CNS_striving,non-CO2,Kyoto,CH4,TRA_OT_CNS,2031.0,1.896850506338823,3.131258644595292e-05,0.0013418287097970438,0.001310516123351091
ssp119_CH4_TRA_OT_OTHER_striving,non-CO2,Kyoto,CH4,TRA_OT_OTHER,2031.0,1.896877451989706,4.366935562938323e-06,0.00044947272677853256,0.00044510579121559424
ssp119_CH4_TRA_OT_RAI_striving,non-CO2,Kyoto,CH4,TRA_OT_RAI,2031.0,1.8968728032231505,9.015702118420066e-06,0.0006049576468616369,0.0005959419447432168
ssp119_CO2 FFI_TRA_OT_AGR_striving,CO2,Kyoto,CO2 FFI,TRA_OT_AGR,2031.0,1.896804211672879,7.760725239003285e-05,0.00791516350143362,0.007837556249043587
ssp119_CO2 FFI_TRA_OT_CNS_striving,CO2,Kyoto,CO2 FFI,TRA_OT_CNS,2031.0,1.8967985866116737,8.323231359530503e-05,0.0054980345134589825,0.0054148021998636775
ssp119_CO2 FFI_TRA_OT_OTHER_striving,CO2,Kyoto,CO2 FFI,TRA_OT_OTHER,2031.0,1.8968704294376395,1.1389487629465123e-05,0.001994776845473112,0.0019833873578436467
ssp119_CO2 FFI_TRA_OT_RAI_striving,CO2,Kyoto,CO2 FFI,TRA_OT_RAI,2031.0,1.8968578530430884,2.39658821805655e-05,0.0029269157080014097,0.002902949825820844
ssp119_N2O_TRA_OT_AGR_striving,non-CO2,Kyoto,N2O,TRA_OT_AGR,2031.0,1.896881661246945,1.5767832395319203e-07,1.6918687705702595e-05,1.6761009381749403e-05
ssp119_N2O_TRA_OT_CNS_striving,non-CO2,Kyoto,N2O,TRA_OT_CNS,2031.0,1.8968816498062102,1.6911905875716116e-07,1.1805716834567548e-05,1.1636597775810387e-05
ssp119_N2O_TRA_OT_OTHER_striving,non-CO2,Kyoto,N2O,TRA_OT_OTHER,2031.0,1.8968817958164514,2.3108817526207304e-08,4.2705061966685776e-06,4.24739737914237e-06
ssp119_N2O_TRA_OT_RAI_striving,non-CO2,Kyoto,N2O,TRA_OT_RAI,2031.0,1.896881770228804,4.869646486049817e-08,6.256933500647932e-06,6.208237035787434e-06
ssp119,non-CO2,SLCP,,,2032.0,1.8750878149725345,0.0,,
ssp119_BC_TRA_OT_AGR_striving,non-CO2,SLCP,BC,TRA_OT_AGR,2032.0,1.8747895652809579,0.0002982496915766575,0.00205911965039296,0.0017608699588163024
ssp119_BC_TRA_OT_CNS_striving,non-CO2,SLCP,BC,TRA_OT_CNS,2032.0,1.8747621188751336,0.0003256960974009626,0.0019971092390549394,0.0016714131416539768
ssp119_BC_TRA_OT_OTHER_striving,non-CO2,SLCP,BC,TRA_OT_OTHER,2032.0,1.875083827994226,3.986978308612166e-06,8.011508061578354e-05,7.612810230717137e-05
ssp119_BC_TRA_OT_RAI_striving,non-CO2,SLCP,BC,TRA_OT_RAI,2032.0,1.8749933983883154,9.44165842191591e-05,0.0006747356560834472,0.0005803190718642881
ssp119_CH4_TRA_OT_AGR_striving,non-CO2,Kyoto,CH4,TRA_OT_AGR,2032.0,1.8750446871593947,4.312781313986491e-05,0.0017125647915643416,0.0016694369784244767
ssp119_CH4_TRA_OT_CNS_striving,non-CO2,Kyoto,CH4,TRA_OT_CNS,2032.0,1.8750414758830924,4.633908944207121e-05,0.0013896180652661627,0.0013432789758240915
ssp119_CH4_TRA_OT_OTHER_striving,non-CO2,Kyoto,CH4,TRA_OT_OTHER,2032.0,1.8750812857692085,6.529203326000044e-06,0.0004599670219676,0.00045343781864159993
ssp119_CH4_TRA_OT_RAI_striving,non-CO2,Kyoto,CH4,TRA_OT_RAI,2032.0,1.8750745497535406,1.3265218993918637e-05,0.0006096668494934843,0.0005964016304995656
ssp119_CO2 FFI_TRA_OT_AGR_striving,CO2,Kyoto,CO2 FFI,TRA_OT_AGR,2032.0,1.8749731694660672,0.00011464550646733684,0.00813494149388605,0.008020295987418713
ssp119_CO2 FFI_TRA_OT_CNS_striving,CO2,Kyoto,CO2 FFI,TRA_OT_CNS,2032.0,1.8749646323716196,0.00012318260091492839,0.0057337405289046295,0.005610557927989701
ssp119_CO2 FFI_TRA_OT_OTHER_striving,CO2,Kyoto,CO2 FFI,TRA_OT_OTHER,2032.0,1.87507078157663,1.703339590441999e-05,0.0020604050998671575,0.0020433717039627375
ssp119_CO2 FFI_TRA_OT_RAI_striving,CO2,Kyoto,CO2 FFI,TRA_OT_RAI,2032.0,1.875052547116038,3.5267856496545846e-05,0.0029947622278783115,0.0029594943713817656
ssp119_N2O_TRA_OT_AGR_striving,non-CO2,Kyoto,N2O,TRA_OT_AGR,2032.0,1.8750875798434592,2.351290753210833e-07,1.7333345372794184e-05,1.70982162974731e-05
ssp119_N2O_TRA_OT_CNS_striving,non-CO2,Kyoto,N2O,TRA_OT_CNS,2032.0,1.8750875623427483,2.526297862015525e-07,1.229135381275448e-05,1.2038724026552927e-05
ssp119_N2O_TRA_OT_OTHER_striving,non-CO2,Kyoto,N2O,TRA_OT_OTHER,2032.0,1.875087780088924,3.488361044468036e-08,4.39802153096025e-06,4.36313792051557e-06
ssp119_N2O_TRA_OT_RAI_striving,non-CO2,Kyoto,N2O,TRA_OT_RAI,2032.0,1.8750877426302817,7.234225285479567e-08,6.3792375264437595e-06,6.306895273588964e-06
ssp119,non-CO2,SLCP,,,2033.0,1.9078157564680398,0.0,,
ssp119_BC_TRA_OT_AGR_striving,non-CO2,SLCP,BC,TRA_OT_AGR,2033.0,1.9074488785827992,0.00036687788524059073,0.0020435051370950585,0.0016766272518544678
ssp119_BC_TRA_OT_CNS_striving,non-CO2,SLCP,BC,TRA_OT_CNS,2033.0,1.907410363571464,0.000405392896575707,0.00200392684365136,0.0015985339470756532
ssp119_BC_TRA_OT_OTHER_striving,non-CO2,SLCP,BC,TRA_OT_OTHER,2033.0,1.9078108622126715,4.894255368315115e-06,7.948791793843668e-05,7.459366257012157e-05
ssp119_BC_TRA_OT_RAI_striving,non-CO2,SLCP,BC,TRA_OT_RAI,2033.0,1.9077002475355413,0.00011550893249845373,0.0006664401350262583,0.0005509312025278046
ssp119_CH4_TRA_OT_AGR_striving,non-CO2,Kyoto,CH4,TRA_OT_AGR,2033.0,1.9077558246010857,5.993186695407715e-05,0.0017380828559760975,0.0016781509890220203
ssp119_CH4_TRA_OT_CNS_striving,non-CO2,Kyoto,CH4,TRA_OT_CNS,2033.0,1.9077510778275666,6.46786404732147e-05,0.0014365946848053923,0.0013719160443321776
ssp119_CH4_TRA_OT_OTHER_striving,non-CO2,Kyoto,CH4,TRA_OT_OTHER,2033.0,1.907806566899628,9.189568411782645e-06,0.00047064126572515796,0.0004614516973133753
ssp119_CH4_TRA_OT_RAI_striving,non-CO2,Kyoto,CH4,TRA_OT_RAI,2033.0,1.9077973911805866,1.8365287453248058e-05,0.0006140412723345534,0.0005956759848813054
ssp119_CO2 FFI_TRA_OT_AGR_striving,CO2,Kyoto,CO2 FFI,TRA_OT_AGR,2033.0,1.907656252414045,0.00015950405399478562,0.008354853028631704,0.008195348974636918
ssp119_CO2 FFI_TRA_OT_CNS_striving,CO2,Kyoto,CO2 FFI,TRA_OT_CNS,2033.0,1.9076436373866719,0.00017211908136793852,0.005971834149379296,0.005799715068011357
ssp119_CO2 FFI_TRA_OT_OTHER_striving,CO2,Kyoto,CO2 FFI,TRA_OT_OTHER,2033.0,1.9077917530569988,2.400341104102921e-05,0.0021273472176750463,0.002103343806634017
ssp119_CO2 FFI_TRA_OT_RAI_striving,CO2,Kyoto,CO2 FFI,TRA_OT_RAI,2033.0,1.9077668670937287,4.888937431113405e-05,0.0030622424329849185,0.0030133530586737844
ssp119_N2O_TRA_OT_AGR_striving,non-CO2,Kyoto,N2O,TRA_OT_AGR,2033.0,1.9078154265426326,3.2992540721643593e-07,1.7746534135776315e-05,1.741660872855988e-05
ssp119_N2O_TRA_OT_CNS_striving,non-CO2,Kyoto,N2O,TRA_OT_CNS,2033.0,1.9078154005360044,3.5593203540074114e-07,1.278031732443452e-05,1.2424385289033779e-05
ssp119_N2O_TRA_OT_OTHER_striving,non-CO2,Kyoto,N2O,TRA_OT_OTHER,2033.0,1.9078157068984523,4.956958754576135e-08,4.52796868710692e-06,4.478399099561159e-06
ssp119_N2O_TRA_OT_RAI_striving,non-CO2,Kyoto,N2O,TRA_OT_RAI,2033.0,1.9078156553220849,1.0114595494492562e-07,6.500020834243614e-06,6.398874879298688e-06
ssp119,non-CO2,SLCP,,,2034.0,1.9100616210822665,0.0,,
ssp119_BC_TRA_OT_AGR_striving,non-CO2,SLCP,BC,TRA_OT_AGR,2034.0,1.9096236268961728,0.0004379941860936931,0.0020296718810282055,0.0015916776949345124
ssp119_BC_TRA_OT_CNS_striving,non-CO2,SLCP,BC,TRA_OT_CNS,2034.0,1.909570763149522,0.000490857932744504,0.002015745778842115,0.0015248878460976112
ssp119_BC_TRA_OT_OTHER_striving,non-CO2,SLCP,BC,TRA_OT_OTHER,2034.0,1.9100557911458602,5.829936406298586e-06,7.890926970777201e-05,7.307933330147343e-05
ssp119_BC_TRA_OT_RAI_striving,non-CO2,SLCP,BC,TRA_OT_RAI,2034.0,1.9099245095183737,0.0001371115638928444,0.000658687616077458,0.0005215760521846136
ssp119_CH4_TRA_OT_AGR_striving,non-CO2,Kyoto,CH4,TRA_OT_AGR,2034.0,1.9099820359476014,7.958513466510553e-05,0.0017625936329774827,0.0016830084983123772
ssp119_CH4_TRA_OT_CNS_striving,non-CO2,Kyoto,CH4,TRA_OT_CNS,2034.0,1.9099752008836341,8.642019863236428e-05,0.0014828346675161974,0.0013964144688838331
ssp119_CH4_TRA_OT_OTHER_striving,non-CO2,Kyoto,CH4,TRA_OT_OTHER,2034.0,1.9100492562737659,1.2364808500642255e-05,0.0004814733969293883,0.00046910858842874603
ssp119_CH4_TRA_OT_RAI_striving,non-CO2,Kyoto,CH4,TRA_OT_RAI,2034.0,1.9100373213718846,2.4299710381869843e-05,0.0006180600164555905,0.0005937603060737207
ssp119_CO2 FFI_TRA_OT_AGR_striving,CO2,Kyoto,CO2 FFI,TRA_OT_AGR,2034.0,1.9098492755934198,0.00021234548884674354,0.008575052379786507,0.008362706890939764
ssp119_CO2 FFI_TRA_OT_CNS_striving,CO2,Kyoto,CO2 FFI,TRA_OT_CNS,2034.0,1.9098311099275538,0.00023051115471273143,0.006212922889275552,0.00598241173456282
ssp119_CO2 FFI_TRA_OT_OTHER_striving,CO2,Kyoto,CO2 FFI,TRA_OT_OTHER,2034.0,1.9100292438109356,3.2377271330874535e-05,0.0021956997555445668,0.0021633224842136922
ssp119_CO2 FFI_TRA_OT_RAI_striving,CO2,Kyoto,CO2 FFI,TRA_OT_RAI,2034.0,1.9099967633597963,6.485772247022403e-05,0.003129431012742101,0.003064573290271877
ssp119_N2O_TRA_OT_AGR_striving,non-CO2,Kyoto,N2O,TRA_OT_AGR,2034.0,1.9100611786199653,4.424623012422302e-07,1.815808134630892e-05,1.771561904506669e-05
ssp119_N2O_TRA_OT_CNS_striving,non-CO2,Kyoto,N2O,TRA_OT_CNS,2034.0,1.910061141009839,4.800724275888513e-07,1.3273260194068826e-05,1.2793187766479974e-05
ssp119_N2O_TRA_OT_OTHER_striving,non-CO2,Kyoto,N2O,TRA_OT_OTHER,2034.0,1.9100615537463956,6.733587087914827e-08,4.66041226698799e-06,4.593076396108842e-06
ssp119_N2O_TRA_OT_RAI_striving,non-CO2,Kyoto,N2O,TRA_OT_RAI,2034.0,1.9100614859092204,1.3517304608967606e-07,6.619318271727792e-06,6.484145225638116e-06
ssp119,non-CO2,SLCP,,,2035.0,1.9428799509249084,0.0,,
ssp119_BC_TRA_OT_AGR_striving,non-CO2,SLCP,BC,TRA_OT_AGR,2035.0,1.9423688813618472,0.0005110695630612394,0.0020171093532506124,0.001506039790189373
ssp119_BC_TRA_OT_CNS_striving,non-CO2,SLCP,BC,TRA_OT_CNS,2035.0,1.942298447254002,0.0005815036709064803,0.002030715781736081,0.0014492121108296008
ssp119_BC_TRA_OT_OTHER_striving,non-CO2,SLCP,BC,TRA_OT_OTHER,2035.0,1.9428731641541181,6.786770790245811e-06,7.836334599420347e-05,7.157657520395766e-05
ssp119_BC_TRA_OT_RAI_striving,non-CO2,SLCP,BC,TRA_OT_RAI,2035.0,1.942720908465043,0.00015904245986542165,0.0006513279849855724,0.0004922855251201508
ssp119_CH4_TRA_OT_AGR_striving,non-CO2,Kyoto,CH4,TRA_OT_AGR,2035.0,1.9427779086558306,0.00010204226907783998,0.0017860599186092507,0.0016840176495314108
ssp119_CH4_TRA_OT_CNS_striving,non-CO2,Kyoto,CH4,TRA_OT_CNS,2035.0,1.9427683259287634,0.00011162499614503218,0.001528402192770173,0.0014167771966251408
ssp119_CH4_TRA_OT_OTHER_striving,non-CO2,Kyoto,CH4,TRA_OT_OTHER,2035.0,1.942863882243532,1.6068681376379956e-05,0.0004924548828144637,0.00047638620143808375
ssp119_CH4_TRA_OT_RAI_striving,non-CO2,Kyoto,CH4,TRA_OT_RAI,2035.0,1.942848905397591,3.1045527317363764e-05,0.0006217230562002296,0.0005906775288828658
ssp119_CO2 FFI_TRA_OT_AGR_striving,CO2,Kyoto,CO2 FFI,TRA_OT_AGR,2035.0,1.9426066912819622,0.00027325964294622196,0.008795520561505121,0.0085222609185589
ssp119_CO2 FFI_TRA_OT_CNS_striving,CO2,Kyoto,CO2 FFI,TRA_OT_CNS,2035.0,1.9425812131211229,0.0002987378037855315,0.006457207345371918,0.006158469541586387
ssp119_CO2 FFI_TRA_OT_OTHER_striving,CO2,Kyoto,CO2 FFI,TRA_OT_OTHER,2035.0,1.9428377280986735,4.2222826234894484e-05,0.002265490428458028,0.0022232676022231335
ssp119_CO2 FFI_TRA_OT_RAI_striving,CO2,Kyoto,CO2 FFI,TRA_OT_RAI,2035.0,1.9427967743963943,8.317652851408397e-05,0.0031963419394480663,0.0031131654109339824
ssp119_N2O_TRA_OT_AGR_striving,non-CO2,Kyoto,N2O,TRA_OT_AGR,2035.0,1.9428793778854456,5.730394627700974e-07,1.8567921929557585e-05,1.7994882466787487e-05
ssp119_N2O_TRA_OT_CNS_striving,non-CO2,Kyoto,N2O,TRA_OT_CNS,2035.0,1.9428793249409086,6.25983999746893e-07,1.3770581984484664e-05,1.3144597984737771e-05
ssp119_N2O_TRA_OT_OTHER_striving,non-CO2,Kyoto,N2O,TRA_OT_OTHER,2035.0,1.9428798625604458,8.8364462635937e-08,4.795420591285904e-06,4.707056128649967e-06
ssp119_N2O_TRA_OT_RAI_striving,non-CO2,Kyoto,N2O,TRA_OT_RAI,2035.0,1.9428797764441532,1.7448075517734196e-07,6.737189230721086e-06,6.562708475543744e-06
ssp119,non-CO2,SLCP,,,2036.0,1.9572838720845769,0.0,,
ssp119_BC_TRA_OT_AGR_striving,non-CO2,SLCP,BC,TRA_OT_AGR,2036.0,1.9566981836309898,0.0005856884535870854,0.0020055179021583047,0.0014198294485712193
ssp119_BC_TRA_OT_CNS_striving,non-CO2,SLCP,BC,TRA_OT_CNS,2036.0,1.956606925949755,0.000676946134821943,0.002047895481525508,0.001370949346703565
ssp119_BC_TRA_OT_OTHER_striving,non-CO2,SLCP,BC,TRA_OT_OTHER,2036.0,1.9572761130841183,7.759000458573695e-06,7.784115684938975e-05,7.008215639081605e-05
ssp119_BC_TRA_OT_RAI_striving,non-CO2,SLCP,BC,TRA_OT_RAI,2036.0,1.9571027156328547,0.00018115645172223083,0.0006442700436988247,0.00046311359197659385
ssp119_CH4_TRA_OT_AGR_striving,non-CO2,Kyoto,CH4,TRA_OT_AGR,2036.0,1.957156635157145,0.00012723692743188408,0.0018084446314350355,0.0016812077040031514
ssp119_CH4_TRA_OT_CNS_striving,non-CO2,Kyoto,CH4,TRA_OT_CNS,2036.0,1.957143543001486,0.0001403290830908066,0.001573319085992786,0.0014329900029019793
ssp119_CH4_TRA_OT_OTHER_striving,non-CO2,Kyoto,CH4,TRA_OT_OTHER,2036.0,1.9572635603525725,2.031173200434111e-05,0.000503572164423538,0.0004832604324191969
ssp119_CH4_TRA_OT_RAI_striving,non-CO2,Kyoto,CH4,TRA_OT_RAI,2036.0,1.957245298887339,3.857319723787889e-05,0.000625027669046041,0.0005864544718081621
ssp119_CO2 FFI_TRA_OT_AGR_striving,CO2,Kyoto,CO2 FFI,TRA_OT_AGR,2036.0,1.9569415153329472,0.0003423567516296355,0.009016398513488566,0.00867404176185893
ssp119_CO2 FFI_TRA_OT_CNS_striving,CO2,Kyoto,CO2 FFI,TRA_OT_CNS,2036.0,1.9569066710775418,0.0003772010070350884,0.006704981841813229,0.006327780834778141
ssp119_CO2 FFI_TRA_OT_OTHER_striving,CO2,Kyoto,CO2 FFI,TRA_OT_OTHER,2036.0,1.9572302593029411,5.3612781635736795e-05,0.0023367903318949335,0.0022831775502591967
ssp119_CO2 FFI_TRA_OT_RAI_striving,CO2,Kyoto,CO2 FFI,TRA_OT_RAI,2036.0,1.9571800176644683,0.00010385442010862889,0.0032630309788888034,0.0031591765587801746
ssp119_N2O_TRA_OT_AGR_striving,non-CO2,Kyoto,N2O,TRA_OT_AGR,2036.0,1.9572831502540304,7.21830546446256e-07,1.8975893629757934e-05,1.8254063083311678e-05
ssp119_N2O_TRA_OT_CNS_striving,non-CO2,Kyoto,N2O,TRA_OT_CNS,2036.0,1.9572830776028693,7.944817075333788e-07,1.427244290996832e-05,1.347796120243494e-05
ssp119_N2O_TRA_OT_OTHER_striving,non-CO2,Kyoto,N2O,TRA_OT_OTHER,2036.0,1.957283759292153,1.127924238453204e-07,4.933007995644445e-06,4.820215571799125e-06
ssp119_N2O_TRA_OT_RAI_striving,non-CO2,Kyoto,N2O,TRA_OT_RAI,2036.0,1.9572836530291902,2.1905538671873614e-07,6.8536196020652085e-06,6.634564215346472e-06
ssp119,non-CO2,SLCP,,,2037.0,2.0024845598011742,0.0,,
ssp119_BC_TRA_OT_AGR_striving,non-CO2,SLCP,BC,TRA_OT_AGR,2037.0,2.00183404909914,0.0006505107020342571,0.0019953302187341038,0.0013448195166998467
ssp119_BC_TRA_OT_CNS_striving,non-CO2,SLCP,BC,TRA_OT_CNS,2037.0,2.0017215115059455,0.0007630482952287743,0.0020666670796600783,0.001303618784431304
ssp119_BC_TRA_OT_OTHER_striving,non-CO2,SLCP,BC,TRA_OT_OTHER,2037.0,2.0024757972827247,8.762518449501044e-06,7.743068869547898e-05,6.866817024597793e-05
ssp119_BC_TRA_OT_RAI_striving,non-CO2,SLCP,BC,TRA_OT_RAI,2037.0,2.0022839366312946,0.00020062316987967677,0.0006386455149427483,0.0004380223450630716
ssp119_CH4_TRA_OT_AGR_striving,non-CO2,Kyoto,CH4,TRA_OT_AGR,2037.0,2.0023294596915275,0.00015510010964669974,0.001829778549641059,0.0016746784399943593
ssp119_CH4_TRA_OT_CNS_striving,non-CO2,Kyoto,CH4,TRA_OT_CNS,2037.0,2.002312014558373,0.000172545242801192,0.0016176088876895811,0.0014450636448883891
ssp119_CH4_TRA_OT_OTHER_striving,non-CO2,Kyoto,CH4,TRA_OT_OTHER,2037.0,2.0024594513713527,2.5108429821507627e-05,0.0005148483625174727,0.000489739932695965
ssp119_CH4_TRA_OT_RAI_striving,non-CO2,Kyoto,CH4,TRA_OT_RAI,2037.0,2.0024377168882914,4.684291288281628e-05,0.0006279696642890187,0.0005811267514062024
ssp119_CO2 FFI_TRA_OT_AGR_striving,CO2,Kyoto,CO2 FFI,TRA_OT_AGR,2037.0,2.0020648749196575,0.00041968488151677974,0.009237635907045627,0.008817951025528847
ssp119_CO2 FFI_TRA_OT_CNS_striving,CO2,Kyoto,CO2 FFI,TRA_OT_CNS,2037.0,2.0020183722551166,0.00046618754605765034,0.006956166033734279,0.006489978487676629
ssp119_CO2 FFI_TRA_OT_OTHER_striving,CO2,Kyoto,CO2 FFI,TRA_OT_OTHER,2037.0,2.002417937418361,6.662238281318622e-05,0.0024096563033570995,0.0023430339205439132
ssp119_CO2 FFI_TRA_OT_RAI_striving,CO2,Kyoto,CO2 FFI,TRA_OT_RAI,2037.0,2.0023577030791926,0.00012685672198164966,0.0033294393330716154,0.0032025826110899658
ssp119_N2O_TRA_OT_AGR_striving,non-CO2,Kyoto,N2O,TRA_OT_AGR,2037.0,2.002483670818574,8.889826004221391e-07,1.9382014078583865e-05,1.8493031478161726e-05
ssp119_N2O_TRA_OT_CNS_striving,non-CO2,Kyoto,N2O,TRA_OT_CNS,2037.0,2.0024835735364315,9.862647427638649e-07,1.4778872782450492e-05,1.3792608039686627e-05
ssp119_N2O_TRA_OT_OTHER_striving,non-CO2,Kyoto,N2O,TRA_OT_OTHER,2037.0,2.0024844190105036,1.4079067067740425e-07,5.07333479049521e-06,4.9325441198178055e-06
ssp119_N2O_TRA_OT_RAI_striving,non-CO2,Kyoto,N2O,TRA_OT_RAI,2037.0,2.0024842909579843,2.688431899322552e-07,6.968558855291462e-06,6.699715665359207e-06
ssp119,non-CO2,SLCP,,,2038.0,1.9731898175168066,0.0,,
ssp119_BC_TRA_OT_AGR_striving,non-CO2,SLCP,BC,TRA_OT_AGR,2038.0,1.9724821375703252,0.0007076799464813543,0.0019862767829923467,0.0012785968365109923
ssp119_BC_TRA_OT_CNS_striving,non-CO2,SLCP,BC,TRA_OT_CNS,2038.0,1.9723477406090593,0.0008420769077472912,0.002086707788902631,0.0012446308811553397
ssp119_BC_TRA_OT_OTHER_striving,non-CO2,SLCP,BC,TRA_OT_OTHER,2038.0,1.9731800246261608,9.7928906457323e-06,7.710894059176354e-05,6.731604994603124e-05
ssp119_BC_TRA_OT_RAI_striving,non-CO2,SLCP,BC,TRA_OT_RAI,2038.0,1.9729717607437784,0.000218056773028108,0.0006341667778102522,0.0004161100047821442
ssp119_CH4_TRA_OT_AGR_striving,non-CO2,Kyoto,CH4,TRA_OT_AGR,2038.0,1.9730042709312294,0.00018554658557712322,0.001850060040930357,0.0016645134553532337
ssp119_CH4_TRA_OT_CNS_striving,non-CO2,Kyoto,CH4,TRA_OT_CNS,2038.0,1.9729815490934366,0.00020826842336996165,0.0016612596051086559,0.0014529911817386942
ssp119_CH4_TRA_OT_OTHER_striving,non-CO2,Kyoto,CH4,TRA_OT_OTHER,2038.0,1.9731593473775733,3.0470139233296223e-05,0.0005262893944968372,0.000495819255263541
ssp119_CH4_TRA_OT_RAI_striving,non-CO2,Kyoto,CH4,TRA_OT_RAI,2038.0,1.9731340067754444,5.5810741362183336e-05,0.0006305383992679658,0.0005747276579057825
ssp119_CO2 FFI_TRA_OT_AGR_striving,CO2,Kyoto,CO2 FFI,TRA_OT_AGR,2038.0,1.9726844480687948,0.0005053694480117166,0.009459481681850068,0.008954112233838352
ssp119_CO2 FFI_TRA_OT_CNS_striving,CO2,Kyoto,CO2 FFI,TRA_OT_CNS,2038.0,1.9726237357274485,0.0005660817893580194,0.0072110295423712945,0.006644947753013275
ssp119_CO2 FFI_TRA_OT_OTHER_striving,CO2,Kyoto,CO2 FFI,TRA_OT_OTHER,2038.0,1.9731084774105685,8.13401062380592e-05,0.0024842251893391065,0.0024028850831010473
ssp119_CO2 FFI_TRA_OT_RAI_striving,CO2,Kyoto,CO2 FFI,TRA_OT_RAI,2038.0,1.973037644316161,0.0001521732006455334,0.003395609663408239,0.0032434364627627055
ssp119_N2O_TRA_OT_AGR_striving,non-CO2,Kyoto,N2O,TRA_OT_AGR,2038.0,1.9731887429389372,1.074577869353277e-06,1.9786205487815067e-05,1.871162761846179e-05
ssp119_N2O_TRA_OT_CNS_striving,non-CO2,Kyoto,N2O,TRA_OT_CNS,2038.0,1.9731886155613405,1.2019554660458454e-06,1.5289795800121908e-05,1.4087840334076063e-05
ssp119_N2O_TRA_OT_OTHER_striving,non-CO2,Kyoto,N2O,TRA_OT_OTHER,2038.0,1.9731896449994393,1.725173672806335e-07,5.216491179460547e-06,5.043973812179914e-06
ssp119_N2O_TRA_OT_RAI_striving,non-CO2,Kyoto,N2O,TRA_OT_RAI,2038.0,1.973189493754343,3.2376246350551696e-07,7.08193040921401e-06,6.758167945708493e-06
ssp119,non-CO2,SLCP,,,2039.0,1.9752360714163641,0.0,,
ssp119_BC_TRA_OT_AGR_striving,non-CO2,SLCP,BC,TRA_OT_AGR,2039.0,1.974475626358613,0.0007604450577511912,0.001978062569605754,0.001217617511854563
ssp119_BC_TRA_OT_CNS_striving,non-CO2,SLCP,BC,TRA_OT_CNS,2039.0,1.974318275799162,0.0009177956172021773,0.0021078153125984045,0.0011900196953962272
