Scenario,Region,Sector,Sub-Sector,Species,Units,Year,ems,Source,GWP20,GWP100
BAU,INDI_WHOL,off-road,TRA_OT_RAI,ch4,kt,2050,0.69,TTW,0.056924999999999996,0.020561999999999997
BAU,INDI_WHOL,off-road,TRA_OT_OTHER,ch4,kt,2050,0.25,TTW,0.020625,0.00745
BAU,INDO_PLUS,off-road,TRA_OT_CNS,ch4,kt,2050,0.36,TTW,0.0297,0.010728
BAU,INDO_PLUS,off-road,TRA_OT_AGR,ch4,kt,2050,0.3,TTW,0.02475,0.00894
BAU,INDO_PLUS,off-road,TRA_OT_RAI,ch4,kt,2050,0.0,TTW,0.0,0.0
BAU,INDO_PLUS,off-road,TRA_OT_OTHER,ch4,kt,2050,0.13,TTW,0.010725,0.0038740000000000003
BAU,JAPA_WHOL,off-road,TRA_OT_CNS,ch4,kt,2050,0.31,TTW,0.025575,0.009238
BAU,JAPA_WHOL,off-road,TRA_OT_AGR,ch4,kt,2050,0.36,TTW,0.0297,0.010728
BAU,JAPA_WHOL,off-road,TRA_OT_RAI,ch4,kt,2050,0.0,TTW,0.0,0.0
BAU,JAPA_WHOL,off-road,TRA_OT_OTHER,ch4,kt,2050,0.05,TTW,0.004125,0.0014900000000000002
BAU,KORE_AALL,off-road,TRA_OT_CNS,ch4,kt,2050,0.18,TTW,0.01485,0.005364
BAU,KORE_AALL,off-road,TRA_OT_AGR,ch4,kt,2050,0.03,TTW,0.002475,0.000894
BAU,KORE_AALL,off-road,TRA_OT_RAI,ch4,kt,2050,0.0,TTW,0.0,0.0
BAU,KORE_AALL,off-road,TRA_OT_OTHER,ch4,kt,2050,0.03,TTW,0.002475,0.000894
BAU,LAME_REST,off-road,TRA_OT_CNS,ch4,kt,2050,0.91,TTW,0.075075,0.027118000000000003
BAU,LAME_REST,off-road,TRA_OT_AGR,ch4,kt,2050,0.39,TTW,0.032175,0.011622
BAU,LAME_REST,off-road,TRA_OT_RAI,ch4,kt,2050,0.0,TTW,0.0,0.0
BAU,LAME_REST,off-road,TRA_OT_OTHER,ch4,kt,2050,0.05,TTW,0.004125,0.0014900000000000002
BAU,MEXI_WHOL,off-road,TRA_OT_CNS,ch4,kt,2050,0.22,TTW,0.01815,0.006556
BAU,MEXI_WHOL,off-road,TRA_OT_AGR,ch4,kt,2050,0.39,TTW,0.032175,0.011622
BAU,MEXI_WHOL,off-road,TRA_OT_RAI,ch4,kt,2050,-0.02,TTW,-0.0016500000000000002,-0.000596
BAU,MEXI_WHOL,off-road,TRA_OT_OTHER,ch4,kt,2050,0.0,TTW,0.0,0.0
BAU,MIDD_EAST,off-road,TRA_OT_CNS,ch4,kt,2050,0.3,TTW,0.02475,0.00894
BAU,MIDD_EAST,off-road,TRA_OT_AGR,ch4,kt,2050,0.65,TTW,0.053625,0.019370000000000002
BAU,MIDD_EAST,off-road,TRA_OT_RAI,ch4,kt,2050,0.0,TTW,0.0,0.0
BAU,MIDD_EAST,off-road,TRA_OT_OTHER,ch4,kt,2050,0.89,TTW,0.073425,0.026522000000000004
BAU,OCEA_WHOL,off-road,TRA_OT_CNS,ch4,kt,2050,0.46,TTW,0.037950000000000005,0.013708
BAU,OCEA_WHOL,off-road,TRA_OT_AGR,ch4,kt,2050,0.4,TTW,0.033,0.011920000000000002
BAU,OCEA_WHOL,off-road,TRA_OT_RAI,ch4,kt,2050,0.25,TTW,0.020625,0.00745
BAU,OCEA_WHOL,off-road,TRA_OT_OTHER,ch4,kt,2050,0.11,TTW,0.009075,0.003278
BAU,RUSS_PLUS,off-road,TRA_OT_CNS,ch4,kt,2050,0.94,TTW,0.07755,0.028012000000000002
BAU,RUSS_PLUS,off-road,TRA_OT_AGR,ch4,kt,2050,0.07,TTW,0.005775000000000001,0.002086
BAU,RUSS_PLUS,off-road,TRA_OT_RAI,ch4,kt,2050,0.37,TTW,0.030525,0.011026
BAU,RUSS_PLUS,off-road,TRA_OT_OTHER,ch4,kt,2050,4.03,TTW,0.332475,0.120094
BAU,SAFR_WHOL,off-road,TRA_OT_CNS,ch4,kt,2050,0.11,TTW,0.009075,0.003278
BAU,SAFR_WHOL,off-road,TRA_OT_AGR,ch4,kt,2050,0.08,TTW,0.006600000000000001,0.002384
BAU,SAFR_WHOL,off-road,TRA_OT_RAI,ch4,kt,2050,0.03,TTW,0.002475,0.000894
BAU,SAFR_WHOL,off-road,TRA_OT_OTHER,ch4,kt,2050,0.09,TTW,0.007425,0.002682
BAU,SOEA_ASIA,off-road,TRA_OT_CNS,ch4,kt,2050,0.86,TTW,0.07095,0.025628
BAU,SOEA_ASIA,off-road,TRA_OT_AGR,ch4,kt,2050,1.26,TTW,0.10395,0.037548000000000005
BAU,SOEA_ASIA,off-road,TRA_OT_RAI,ch4,kt,2050,0.2,TTW,0.0165,0.005960000000000001
BAU,SOEA_ASIA,off-road,TRA_OT_OTHER,ch4,kt,2050,0.22,TTW,0.01815,0.006556
BAU,SOUA_REST,off-road,TRA_OT_CNS,ch4,kt,2050,0.1,TTW,0.00825,0.0029800000000000004
BAU,SOUA_REST,off-road,TRA_OT_AGR,ch4,kt,2050,0.1,TTW,0.00825,0.0029800000000000004
BAU,SOUA_REST,off-road,TRA_OT_RAI,ch4,kt,2050,0.13,TTW,0.010725,0.0038740000000000003
BAU,SOUA_REST,off-road,TRA_OT_OTHER,ch4,kt,2050,0.02,TTW,0.0016500000000000002,0.000596
BAU,TURK_WHOL,off-road,TRA_OT_CNS,ch4,kt,2050,0.01,TTW,0.0008250000000000001,0.000298
BAU,TURK_WHOL,off-road,TRA_OT_AGR,ch4,kt,2050,0.16,TTW,0.013200000000000002,0.004768
BAU,TURK_WHOL,off-road,TRA_OT_RAI,ch4,kt,2050,0.0,TTW,0.0,0.0
BAU,TURK_WHOL,off-road,TRA_OT_OTHER,ch4,kt,2050,0.02,TTW,0.0016500000000000002,0.000596
BAU,UKRA_PLUS,off-road,TRA_OT_CNS,ch4,kt,2050,0.02,TTW,0.0016500000000000002,0.000596
BAU,UKRA_PLUS,off-road,TRA_OT_AGR,ch4,kt,2050,0.2,TTW,0.0165,0.005960000000000001
BAU,UKRA_PLUS,off-road,TRA_OT_RAI,ch4,kt,2050,0.0,TTW,0.0,0.0
BAU,UKRA_PLUS,off-road,TRA_OT_OTHER,ch4,kt,2050,0.0,TTW,0.0,0.0
BAU,USAM_WHOL,off-road,TRA_OT_CNS,ch4,kt,2050,0.76,TTW,0.0627,0.022648
BAU,USAM_WHOL,off-road,TRA_OT_AGR,ch4,kt,2050,1.41,TTW,0.116325,0.042018
BAU,USAM_WHOL,off-road,TRA_OT_RAI,ch4,kt,2050,0.56,TTW,0.046200000000000005,0.016688
BAU,USAM_WHOL,off-road,TRA_OT_OTHER,ch4,kt,2050,1.54,TTW,0.12705,0.045892
BAU,WEST_EURO,off-road,TRA_OT_CNS,ch4,kt,2050,0.76,TTW,0.0627,0.022648
BAU,WEST_EURO,off-road,TRA_OT_AGR,ch4,kt,2050,0.6,TTW,0.0495,0.01788
BAU,WEST_EURO,off-road,TRA_OT_RAI,ch4,kt,2050,0.06,TTW,0.00495,0.001788
BAU,WEST_EURO,off-road,TRA_OT_OTHER,ch4,kt,2050,0.32,TTW,0.026400000000000003,0.009536
BAU,AFRI_EAST,off-road,TRA_OT_CNS,co2,Mt,2020,2.42,TTW,2.42,2.42
BAU,AFRI_EAST,off-road,TRA_OT_AGR,co2,Mt,2020,0.20000000000000007,TTW,0.20000000000000007,0.20000000000000007
BAU,AFRI_EAST,off-road,TRA_OT_RAI,co2,Mt,2020,0.26,TTW,0.26,0.26
BAU,AFRI_EAST,off-road,TRA_OT_OTHER,co2,Mt,2020,0.14553000000000002,TTW,0.14553000000000002,0.14553000000000002
BAU,AFRI_NORT,off-road,TRA_OT_CNS,co2,Mt,2020,7.49,TTW,7.49,7.49
BAU,AFRI_NORT,off-road,TRA_OT_AGR,co2,Mt,2020,5.99,TTW,5.99,5.99
BAU,AFRI_NORT,off-road,TRA_OT_RAI,co2,Mt,2020,0.42,TTW,0.42,0.42
BAU,AFRI_NORT,off-road,TRA_OT_OTHER,co2,Mt,2020,0.39524625000000013,TTW,0.39524625000000013,0.39524625000000013
BAU,AFRI_WEST,off-road,TRA_OT_CNS,co2,Mt,2020,4.03,TTW,4.03,4.03
BAU,AFRI_WEST,off-road,TRA_OT_AGR,co2,Mt,2020,0.6299999999999999,TTW,0.6299999999999999,0.6299999999999999
BAU,AFRI_WEST,off-road,TRA_OT_RAI,co2,Mt,2020,1.13,TTW,1.13,1.13
BAU,AFRI_WEST,off-road,TRA_OT_OTHER,co2,Mt,2020,0.15379875000000007,TTW,0.15379875000000007,0.15379875000000007
BAU,ASIA_STAN,off-road,TRA_OT_CNS,co2,Mt,2020,1.86,TTW,1.86,1.86
BAU,ASIA_STAN,off-road,TRA_OT_AGR,co2,Mt,2020,0.83,TTW,0.83,0.83
BAU,ASIA_STAN,off-road,TRA_OT_RAI,co2,Mt,2020,0.43,TTW,0.43,0.43
BAU,ASIA_STAN,off-road,TRA_OT_OTHER,co2,Mt,2020,0.18852750000000001,TTW,0.18852750000000001,0.18852750000000001
BAU,BRAZ_WHOL,off-road,TRA_OT_CNS,co2,Mt,2020,0.57,TTW,0.57,0.57
BAU,BRAZ_WHOL,off-road,TRA_OT_AGR,co2,Mt,2020,15.08,TTW,15.08,15.08
BAU,BRAZ_WHOL,off-road,TRA_OT_RAI,co2,Mt,2020,2.69,TTW,2.69,2.69
BAU,BRAZ_WHOL,off-road,TRA_OT_OTHER,co2,Mt,2020,1.6173675000000003,TTW,1.6173675000000003,1.6173675000000003
BAU,CANA_WHOL,off-road,TRA_OT_CNS,co2,Mt,2020,12.73,TTW,12.73,12.73
BAU,CANA_WHOL,off-road,TRA_OT_AGR,co2,Mt,2020,14.870000000000001,TTW,14.870000000000001,14.870000000000001
BAU,CANA_WHOL,off-road,TRA_OT_RAI,co2,Mt,2020,5.58,TTW,5.58,5.58
BAU,CANA_WHOL,off-road,TRA_OT_OTHER,co2,Mt,2020,2.7419175000000005,TTW,2.7419175000000005,2.7419175000000005
BAU,CEAM_REST,off-road,TRA_OT_CNS,co2,Mt,2020,1.66,TTW,1.66,1.66
BAU,CEAM_REST,off-road,TRA_OT_AGR,co2,Mt,2020,0.71,TTW,0.71,0.71
BAU,CEAM_REST,off-road,TRA_OT_RAI,co2,Mt,2020,0.0,TTW,0.0,0.0
BAU,CEAM_REST,off-road,TRA_OT_OTHER,co2,Mt,2020,0.2894062500000001,TTW,0.2894062500000001,0.2894062500000001
BAU,CENT_EURO,off-road,TRA_OT_CNS,co2,Mt,2020,1.91,TTW,1.91,1.91
BAU,CENT_EURO,off-road,TRA_OT_AGR,co2,Mt,2020,6.71,TTW,6.71,6.71
BAU,CENT_EURO,off-road,TRA_OT_RAI,co2,Mt,2020,1.16,TTW,1.16,1.16
BAU,CENT_EURO,off-road,TRA_OT_OTHER,co2,Mt,2020,0.056227500000000014,TTW,0.056227500000000014,0.056227500000000014
BAU,CHIN_PLUS,off-road,TRA_OT_CNS,co2,Mt,2020,98.63,TTW,98.63,98.63
BAU,CHIN_PLUS,off-road,TRA_OT_AGR,co2,Mt,2020,55.2,TTW,55.2,55.2
BAU,CHIN_PLUS,off-road,TRA_OT_RAI,co2,Mt,2020,10.53,TTW,10.53,10.53
BAU,CHIN_PLUS,off-road,TRA_OT_OTHER,co2,Mt,2020,12.356820000000004,TTW,12.356820000000004,12.356820000000004
BAU,INDI_WHOL,off-road,TRA_OT_CNS,co2,Mt,2020,20.46,TTW,20.46,20.46
BAU,INDI_WHOL,off-road,TRA_OT_AGR,co2,Mt,2020,10.46,TTW,10.46,10.46
BAU,INDI_WHOL,off-road,TRA_OT_RAI,co2,Mt,2020,8.35,TTW,8.35,8.35
BAU,INDI_WHOL,off-road,TRA_OT_OTHER,co2,Mt,2020,1.3147312500000004,TTW,1.3147312500000004,1.3147312500000004
BAU,INDO_PLUS,off-road,TRA_OT_CNS,co2,Mt,2020,6.61,TTW,6.61,6.61
BAU,INDO_PLUS,off-road,TRA_OT_AGR,co2,Mt,2020,4.7,TTW,4.7,4.7
BAU,INDO_PLUS,off-road,TRA_OT_RAI,co2,Mt,2020,0.0,TTW,0.0,0.0
BAU,INDO_PLUS,off-road,TRA_OT_OTHER,co2,Mt,2020,1.5677550000000005,TTW,1.5677550000000005,1.5677550000000005
BAU,JAPA_WHOL,off-road,TRA_OT_CNS,co2,Mt,2020,6.85,TTW,6.85,6.85
BAU,JAPA_WHOL,off-road,TRA_OT_AGR,co2,Mt,2020,8.65,TTW,8.65,8.65
BAU,JAPA_WHOL,off-road,TRA_OT_RAI,co2,Mt,2020,0.34,TTW,0.34,0.34
BAU,JAPA_WHOL,off-road,TRA_OT_OTHER,co2,Mt,2020,1.5313725000000005,TTW,1.5313725000000005,1.5313725000000005
BAU,KORE_AALL,off-road,TRA_OT_CNS,co2,Mt,2020,2.25,TTW,2.25,2.25
BAU,KORE_AALL,off-road,TRA_OT_AGR,co2,Mt,2020,0.66,TTW,0.66,0.66
BAU,KORE_AALL,off-road,TRA_OT_RAI,co2,Mt,2020,0.23,TTW,0.23,0.23
BAU,KORE_AALL,off-road,TRA_OT_OTHER,co2,Mt,2020,0.6102337500000001,TTW,0.6102337500000001,0.6102337500000001
BAU,LAME_REST,off-road,TRA_OT_CNS,co2,Mt,2020,12.57,TTW,12.57,12.57
BAU,LAME_REST,off-road,TRA_OT_AGR,co2,Mt,2020,9.6,TTW,9.6,9.6
BAU,LAME_REST,off-road,TRA_OT_RAI,co2,Mt,2020,0.13,TTW,0.13,0.13
BAU,LAME_REST,off-road,TRA_OT_OTHER,co2,Mt,2020,0.6168487500000002,TTW,0.6168487500000002,0.6168487500000002
BAU,MEXI_WHOL,off-road,TRA_OT_CNS,co2,Mt,2020,2.3,TTW,2.3,2.3
BAU,MEXI_WHOL,off-road,TRA_OT_AGR,co2,Mt,2020,8.84,TTW,8.84,8.84
BAU,MEXI_WHOL,off-road,TRA_OT_RAI,co2,Mt,2020,1.1,TTW,1.1,1.1
BAU,MEXI_WHOL,off-road,TRA_OT_OTHER,co2,Mt,2020,0.006615000000000002,TTW,0.006615000000000002,0.006615000000000002
BAU,MIDD_EAST,off-road,TRA_OT_CNS,co2,Mt,2020,4.85,TTW,4.85,4.85
BAU,MIDD_EAST,off-road,TRA_OT_AGR,co2,Mt,2020,9.39,TTW,9.39,9.39
BAU,MIDD_EAST,off-road,TRA_OT_RAI,co2,Mt,2020,0.0,TTW,0.0,0.0
BAU,MIDD_EAST,off-road,TRA_OT_OTHER,co2,Mt,2020,0.8219137500000002,TTW,0.8219137500000002,0.8219137500000002
BAU,OCEA_WHOL,off-road,TRA_OT_CNS,co2,Mt,2020,6.33,TTW,6.33,6.33
BAU,OCEA_WHOL,off-road,TRA_OT_AGR,co2,Mt,2020,8.05,TTW,8.05,8.05
BAU,OCEA_WHOL,off-road,TRA_OT_RAI,co2,Mt,2020,3.7,TTW,3.7,3.7
BAU,OCEA_WHOL,off-road,TRA_OT_OTHER,co2,Mt,2020,1.8621225000000006,TTW,1.8621225000000006,1.8621225000000006
BAU,RUSS_PLUS,off-road,TRA_OT_CNS,co2,Mt,2020,25.35,TTW,25.35,25.35
BAU,RUSS_PLUS,off-road,TRA_OT_AGR,co2,Mt,2020,8.64,TTW,8.64,8.64
BAU,RUSS_PLUS,off-road,TRA_OT_RAI,co2,Mt,2020,5.02,TTW,5.02,5.02
BAU,RUSS_PLUS,off-road,TRA_OT_OTHER,co2,Mt,2020,2.9866725000000005,TTW,2.9866725000000005,2.9866725000000005
BAU,SAFR_WHOL,off-road,TRA_OT_CNS,co2,Mt,2020,2.29,TTW,2.29,2.29
BAU,SAFR_WHOL,off-road,TRA_OT_AGR,co2,Mt,2020,2.5,TTW,2.5,2.5
BAU,SAFR_WHOL,off-road,TRA_OT_RAI,co2,Mt,2020,0.38,TTW,0.38,0.38
BAU,SAFR_WHOL,off-road,TRA_OT_OTHER,co2,Mt,2020,0.6218100000000002,TTW,0.6218100000000002,0.6218100000000002
BAU,SOEA_ASIA,off-road,TRA_OT_CNS,co2,Mt,2020,6.39,TTW,6.39,6.39
BAU,SOEA_ASIA,off-road,TRA_OT_AGR,co2,Mt,2020,12.63,TTW,12.63,12.63
BAU,SOEA_ASIA,off-road,TRA_OT_RAI,co2,Mt,2020,1.64,TTW,1.64,1.64
BAU,SOEA_ASIA,off-road,TRA_OT_OTHER,co2,Mt,2020,1.6107525000000005,TTW,1.6107525000000005,1.6107525000000005
BAU,SOUA_REST,off-road,TRA_OT_CNS,co2,Mt,2020,2.22,TTW,2.22,2.22
BAU,SOUA_REST,off-road,TRA_OT_AGR,co2,Mt,2020,1.65,TTW,1.65,1.65
BAU,SOUA_REST,off-road,TRA_OT_RAI,co2,Mt,2020,1.95,TTW,1.95,1.95
BAU,SOUA_REST,off-road,TRA_OT_OTHER,co2,Mt,2020,0.3439800000000001,TTW,0.3439800000000001,0.3439800000000001
BAU,TURK_WHOL,off-road,TRA_OT_CNS,co2,Mt,2020,0.15000000000000002,TTW,0.15000000000000002,0.15000000000000002
BAU,TURK_WHOL,off-road,TRA_OT_AGR,co2,Mt,2020,3.33,TTW,3.33,3.33
BAU,TURK_WHOL,off-road,TRA_OT_RAI,co2,Mt,2020,0.22000000000000003,TTW,0.22000000000000003,0.22000000000000003
BAU,TURK_WHOL,off-road,TRA_OT_OTHER,co2,Mt,2020,0.4977787500000001,TTW,0.4977787500000001,0.4977787500000001
BAU,UKRA_PLUS,off-road,TRA_OT_CNS,co2,Mt,2020,0.32999999999999996,TTW,0.32999999999999996,0.32999999999999996
BAU,UKRA_PLUS,off-road,TRA_OT_AGR,co2,Mt,2020,6.26,TTW,6.26,6.26
BAU,UKRA_PLUS,off-road,TRA_OT_RAI,co2,Mt,2020,0.07000000000000006,TTW,0.07000000000000006,0.07000000000000006
BAU,UKRA_PLUS,off-road,TRA_OT_OTHER,co2,Mt,2020,0.0165375,TTW,0.0165375,0.0165375
BAU,USAM_WHOL,off-road,TRA_OT_CNS,co2,Mt,2020,16.18,TTW,16.18,16.18
BAU,USAM_WHOL,off-road,TRA_OT_AGR,co2,Mt,2020,30.99,TTW,30.99,30.99
BAU,USAM_WHOL,off-road,TRA_OT_RAI,co2,Mt,2020,32.87,TTW,32.87,32.87
BAU,USAM_WHOL,off-road,TRA_OT_OTHER,co2,Mt,2020,27.12480750000001,TTW,27.12480750000001,27.12480750000001
BAU,WEST_EURO,off-road,TRA_OT_CNS,co2,Mt,2020,12.66,TTW,12.66,12.66
BAU,WEST_EURO,off-road,TRA_OT_AGR,co2,Mt,2020,17.53,TTW,17.53,17.53
BAU,WEST_EURO,off-road,TRA_OT_RAI,co2,Mt,2020,3.85,TTW,3.85,3.85
BAU,WEST_EURO,off-road,TRA_OT_OTHER,co2,Mt,2020,3.5191800000000013,TTW,3.5191800000000013,3.5191800000000013
BAU,AFRI_EAST,off-road,TRA_OT_CNS,bc,kt,2020,1.98,TTW,6.336,1.782
BAU,AFRI_EAST,off-road,TRA_OT_AGR,bc,kt,2020,0.14,TTW,0.44800000000000006,0.12600000000000003
BAU,AFRI_EAST,off-road,TRA_OT_RAI,bc,kt,2020,0.16,TTW,0.512,0.14400000000000002
BAU,AFRI_EAST,off-road,TRA_OT_OTHER,bc,kt,2020,0.0,TTW,0.0,0.0
BAU,AFRI_NORT,off-road,TRA_OT_CNS,bc,kt,2020,6.46,TTW,20.672,5.814
BAU,AFRI_NORT,off-road,TRA_OT_AGR,bc,kt,2020,4.44,TTW,14.208000000000002,3.9960000000000004
BAU,AFRI_NORT,off-road,TRA_OT_RAI,bc,kt,2020,0.27,TTW,0.864,0.24300000000000002
BAU,AFRI_NORT,off-road,TRA_OT_OTHER,bc,kt,2020,0.00535139,TTW,0.017124448,0.0048162510000000006
BAU,AFRI_WEST,off-road,TRA_OT_CNS,bc,kt,2020,3.3,TTW,10.56,2.97
BAU,AFRI_WEST,off-road,TRA_OT_AGR,bc,kt,2020,0.43999999999999995,TTW,1.4079999999999997,0.39599999999999996
BAU,AFRI_WEST,off-road,TRA_OT_RAI,bc,kt,2020,0.69,TTW,2.208,0.621
BAU,AFRI_WEST,off-road,TRA_OT_OTHER,bc,kt,2020,0.0,TTW,0.0,0.0
BAU,ASIA_STAN,off-road,TRA_OT_CNS,bc,kt,2020,1.53,TTW,4.896,1.377
BAU,ASIA_STAN,off-road,TRA_OT_AGR,bc,kt,2020,0.58,TTW,1.8559999999999999,0.522
BAU,ASIA_STAN,off-road,TRA_OT_RAI,bc,kt,2020,0.26,TTW,0.8320000000000001,0.234
BAU,ASIA_STAN,off-road,TRA_OT_OTHER,bc,kt,2020,0.00535139,TTW,0.017124448,0.0048162510000000006
BAU,BRAZ_WHOL,off-road,TRA_OT_CNS,bc,kt,2020,0.51,TTW,1.6320000000000001,0.459
BAU,BRAZ_WHOL,off-road,TRA_OT_AGR,bc,kt,2020,11.64,TTW,37.248,10.476
BAU,BRAZ_WHOL,off-road,TRA_OT_RAI,bc,kt,2020,1.8,TTW,5.76,1.62
BAU,BRAZ_WHOL,off-road,TRA_OT_OTHER,bc,kt,2020,0.00535139,TTW,0.017124448,0.0048162510000000006
BAU,CANA_WHOL,off-road,TRA_OT_CNS,bc,kt,2020,3.54,TTW,11.328,3.186
BAU,CANA_WHOL,off-road,TRA_OT_AGR,bc,kt,2020,3.55,TTW,11.36,3.1950000000000003
BAU,CANA_WHOL,off-road,TRA_OT_RAI,bc,kt,2020,1.61,TTW,5.152,1.449
BAU,CANA_WHOL,off-road,TRA_OT_OTHER,bc,kt,2020,0.02140556,TTW,0.068497792,0.019265004000000002
BAU,CEAM_REST,off-road,TRA_OT_CNS,bc,kt,2020,1.41,TTW,4.5120000000000005,1.2690000000000001
BAU,CEAM_REST,off-road,TRA_OT_AGR,bc,kt,2020,0.52,TTW,1.6640000000000001,0.468
BAU,CEAM_REST,off-road,TRA_OT_RAI,bc,kt,2020,0.0,TTW,0.0,0.0
BAU,CEAM_REST,off-road,TRA_OT_OTHER,bc,kt,2020,0.38530008,TTW,1.2329602560000001,0.346770072
BAU,CENT_EURO,off-road,TRA_OT_CNS,bc,kt,2020,0.25,TTW,0.8,0.225
BAU,CENT_EURO,off-road,TRA_OT_AGR,bc,kt,2020,1.31,TTW,4.192,1.179
BAU,CENT_EURO,off-road,TRA_OT_RAI,bc,kt,2020,0.48,TTW,1.536,0.432
BAU,CENT_EURO,off-road,TRA_OT_OTHER,bc,kt,2020,0.010702780000000002,TTW,0.03424889600000001,0.009632502000000003
BAU,CHIN_PLUS,off-road,TRA_OT_CNS,bc,kt,2020,33.82,TTW,108.224,30.438000000000002
BAU,CHIN_PLUS,off-road,TRA_OT_AGR,bc,kt,2020,15.93,TTW,50.976,14.337
BAU,CHIN_PLUS,off-road,TRA_OT_RAI,bc,kt,2020,6.46,TTW,20.672,5.814
BAU,CHIN_PLUS,off-road,TRA_OT_OTHER,bc,kt,2020,1.6482281200000002,TTW,5.274329984000001,1.483405308
BAU,INDI_WHOL,off-road,TRA_OT_CNS,bc,kt,2020,9.13,TTW,29.216000000000005,8.217
BAU,INDI_WHOL,off-road,TRA_OT_AGR,bc,kt,2020,5.969999999999999,TTW,19.103999999999996,5.372999999999999
BAU,INDI_WHOL,off-road,TRA_OT_RAI,bc,kt,2020,5.43,TTW,17.376,4.8870000000000005
BAU,INDI_WHOL,off-road,TRA_OT_OTHER,bc,kt,2020,0.04816251,TTW,0.15412003200000002,0.043346259
BAU,INDO_PLUS,off-road,TRA_OT_CNS,bc,kt,2020,6.129999999999999,TTW,19.615999999999996,5.5169999999999995
BAU,INDO_PLUS,off-road,TRA_OT_AGR,bc,kt,2020,3.87,TTW,12.384,3.483
BAU,INDO_PLUS,off-road,TRA_OT_RAI,bc,kt,2020,0.0,TTW,0.0,0.0
BAU,INDO_PLUS,off-road,TRA_OT_OTHER,bc,kt,2020,0.01070278,TTW,0.034248896,0.009632502000000001
BAU,JAPA_WHOL,off-road,TRA_OT_CNS,bc,kt,2020,1.7,TTW,5.44,1.53
BAU,JAPA_WHOL,off-road,TRA_OT_AGR,bc,kt,2020,1.9,TTW,6.08,1.71
BAU,JAPA_WHOL,off-road,TRA_OT_RAI,bc,kt,2020,0.06,TTW,0.192,0.054
BAU,JAPA_WHOL,off-road,TRA_OT_OTHER,bc,kt,2020,0.01605417,TTW,0.051373343999999994,0.014448753
BAU,KORE_AALL,off-road,TRA_OT_CNS,bc,kt,2020,0.72,TTW,2.3040000000000003,0.648
BAU,KORE_AALL,off-road,TRA_OT_AGR,bc,kt,2020,0.19,TTW,0.608,0.171
BAU,KORE_AALL,off-road,TRA_OT_RAI,bc,kt,2020,0.06,TTW,0.192,0.054
BAU,KORE_AALL,off-road,TRA_OT_OTHER,bc,kt,2020,0.00535139,TTW,0.017124448,0.0048162510000000006
BAU,LAME_REST,off-road,TRA_OT_CNS,bc,kt,2020,10.67,TTW,34.144,9.603
BAU,LAME_REST,off-road,TRA_OT_AGR,bc,kt,2020,7.0,TTW,22.400000000000002,6.3
BAU,LAME_REST,off-road,TRA_OT_RAI,bc,kt,2020,0.08,TTW,0.256,0.07200000000000001
BAU,LAME_REST,off-road,TRA_OT_OTHER,bc,kt,2020,0.00535139,TTW,0.017124448,0.0048162510000000006
BAU,MEXI_WHOL,off-road,TRA_OT_CNS,bc,kt,2020,1.9,TTW,6.08,1.71
BAU,MEXI_WHOL,off-road,TRA_OT_AGR,bc,kt,2020,6.26,TTW,20.032,5.634
BAU,MEXI_WHOL,off-road,TRA_OT_RAI,bc,kt,2020,0.68,TTW,2.176,0.612
BAU,MEXI_WHOL,off-road,TRA_OT_OTHER,bc,kt,2020,0.00535139,TTW,0.017124448,0.0048162510000000006
BAU,MIDD_EAST,off-road,TRA_OT_CNS,bc,kt,2020,3.84,TTW,12.288,3.456
BAU,MIDD_EAST,off-road,TRA_OT_AGR,bc,kt,2020,6.02,TTW,19.264,5.418
BAU,MIDD_EAST,off-road,TRA_OT_RAI,bc,kt,2020,0.0,TTW,0.0,0.0
BAU,MIDD_EAST,off-road,TRA_OT_OTHER,bc,kt,2020,0.12308197000000003,TTW,0.3938623040000001,0.11077377300000002
BAU,OCEA_WHOL,off-road,TRA_OT_CNS,bc,kt,2020,1.75,TTW,5.6000000000000005,1.575
BAU,OCEA_WHOL,off-road,TRA_OT_AGR,bc,kt,2020,1.91,TTW,6.112,1.719
BAU,OCEA_WHOL,off-road,TRA_OT_RAI,bc,kt,2020,1.78,TTW,5.696,1.602
BAU,OCEA_WHOL,off-road,TRA_OT_OTHER,bc,kt,2020,0.20335282000000002,TTW,0.6507290240000001,0.183017538
BAU,RUSS_PLUS,off-road,TRA_OT_CNS,bc,kt,2020,12.15,TTW,38.88,10.935
BAU,RUSS_PLUS,off-road,TRA_OT_AGR,bc,kt,2020,3.7,TTW,11.84,3.33
BAU,RUSS_PLUS,off-road,TRA_OT_RAI,bc,kt,2020,2.34,TTW,7.488,2.106
BAU,RUSS_PLUS,off-road,TRA_OT_OTHER,bc,kt,2020,0.74384321,TTW,2.380298272,0.6694588890000001
BAU,SAFR_WHOL,off-road,TRA_OT_CNS,bc,kt,2020,1.98,TTW,6.336,1.782
BAU,SAFR_WHOL,off-road,TRA_OT_AGR,bc,kt,2020,1.85,TTW,5.92,1.665
BAU,SAFR_WHOL,off-road,TRA_OT_RAI,bc,kt,2020,0.24,TTW,0.768,0.216
BAU,SAFR_WHOL,off-road,TRA_OT_OTHER,bc,kt,2020,0.00535139,TTW,0.017124448,0.0048162510000000006
BAU,SOEA_ASIA,off-road,TRA_OT_CNS,bc,kt,2020,4.62,TTW,14.784,4.158
