Scenario,CY,RTK,MJ,Fuel (kg),CO2,CH4,N2O,nvPM_mass,nvPM_num,SO2,H2O,OC,Sulphates,NOx,CO,HC,ConERF,Stock,CO2e,EnRoute,Payload,TechEff,AvoidancePenalty,Formation,ConERFLowerBound,ConERFUpperBound,FuelEff,NOxERF,H2OERF,nvPM_massERF,SO2ERF
Current Commitments_upper,1980,,,128953488372.09303,479.5350817441862,0.5564343023255814,0.0011128686046511416,0.011509779784870007,1.172940915970294e+17,0.15474418604651166,158.73712314454852,0.0025790697674418156,0.0031493449730039093,1.981093943842278,0.4884894540782663,0.05883577128850022,0.024366185751514703,,,,,,,,0.0014737829947871776,0.024366185751514703,,0.012004567954491232,0.0013175181220997528,0.004933667104784528,-0.001063092558139535
Current Commitments_upper,1981,,,127093023255.81395,472.61663151162804,0.5484063953488373,0.0010968127906976534,0.011343723448929591,1.1560184140266286e+17,0.15251162790697678,156.44695725607892,0.002541860465116235,0.003103908075286991,1.9525118851394136,0.4814418154261002,0.057986923370902374,0.024379892216714247,,,,,,,,0.0014746120271000613,0.024379892216714247,,0.011831373105733917,0.0012985097452254551,0.004862487056383669,-0.0010477548837209306
Current Commitments_upper,1982,,,128488372093.02325,477.80546918604665,0.5544273255813954,0.0011088546511627694,0.011468265700884902,1.1687102904843776e+17,0.1541860465116279,158.1645816724311,0.0025697674418604204,0.0031379857485746795,1.973948429166562,0.48672754441522476,0.05862355930910075,0.02502822132783548,,,,,,,,0.0015138260603812677,0.02502822132783548,,0.011961269242301903,0.0013127660278811782,0.004915872092684313,-0.0010592581395348836
Current Commitments_upper,1983,,,130232558139.53488,484.2915162790699,0.5619534883720931,0.0011239069767441645,0.011623943515829042,1.1845751360565638e+17,0.15627906976744188,160.31161219287134,0.002604651162790652,0.0031805828401842906,2.000744109200497,0.4933347056516305,0.05941935423184873,0.025765906324975756,,,,,,,,0.001558444763340445,0.025765906324975756,,0.012123639413011882,0.001330586381200832,0.004982603388060118,-0.0010736372093023256
Current Commitments_upper,1984,,,138953488372.09305,516.7217517441862,0.5995843023255816,0.00119916860465114,0.012402332590549738,1.2638993639174947e+17,0.16674418604651167,171.0467647950726,0.0027790697674418127,0.0033935682982323464,2.1347225093701736,0.5263705118336595,0.06339832884558862,0.027929417426204535,,,,,,,,0.0016893042217120137,0.027929417426204535,,0.012935490266561786,0.0014196881477991025,0.005316259864939145,-0.0011455325581395353
Current Commitments_upper,1985,,,143488372093.02325,533.5854741860467,0.6191523255813954,0.001238304651162767,0.012807094909404498,1.3051479624051782e+17,0.17218604651162792,176.62904414821716,0.002869767441860415,0.0035043207364173342,2.204391277458405,0.5435491310483144,0.06546739564473333,0.029307988674229155,,,,,,,,0.001772686778307476,0.029307988674229155,,0.013357652710407734,0.0014660210664302026,0.005489761232916238,-0.0011829181395348837
Current Commitments_upper,1986,,,151046511627.90698,561.6916782558142,0.6517656976744187,0.0013035313953488122,0.013481698774162432,1.3738956265513182e+17,0.1812558139534884,185.9328430701249,0.0030209302325580867,0.0036889081333923157,2.320505890938791,0.5721801630727393,0.06891584030997455,0.03135962100067646,,,,,,,,0.001896779275389656,0.03135962100067646,,0.014061256783484317,0.0015432425974820367,0.005778930179544726,-0.0012452274418604651
Current Commitments_upper,1987,,,157674418604.65115,586.3386572093025,0.6803651162790698,0.0013607302325581133,0.014073274470950161,1.4341820397256253e+17,0.18920930232558142,194.0915590477978,0.0031534883720929683,0.003850777081508837,2.4223294750677447,0.5972873757710813,0.07193986101641685,0.03328356518017683,,,,,,,,0.002013148585038014,0.03328356518017683,,0.014678263432182242,0.0016109599400967217,0.006032509101972786,-0.0012998679069767443
Current Commitments_upper,1988,,,164418604651.1628,611.4180393023258,0.7094662790697677,0.0014189325581395078,0.014675228688734167,1.495526109271412e+17,0.19730232558139538,202.39341039350012,0.003288372093023199,0.004015485835732667,2.525939437865628,0.6228350658851837,0.07501693471770902,0.03529796968367998,,,,,,,,0.0021349893660351418,0.03529796968367998,,0.015306094758927502,0.001679865306266051,0.0062905367774259,-0.0013554669767441862
Current Commitments_upper,1989,,,170348837209.30234,633.4705994186048,0.7350552325581398,0.001470110465116251,0.015204533259544238,1.5494665842168445e+17,0.20441860465116282,209.6933141629969,0.0034069767441859875,0.004160315947205345,2.6170447499810074,0.6452994140889633,0.07772263745505215,0.037204370037199695,,,,,,,,0.0022502975415093834,0.037204370037199695,,0.015858153339341433,0.0017404545075528743,0.006517423181703637,-0.0014043558139534887
Current Commitments_upper,1990,,,173929000000.0,646.7840326430002,0.7505036350000001,0.0015010072699999713,0.015524081693906976,1.5820311893008624e+17,0.20871480000000003,214.10036626339976,0.0034785799999999395,0.004247751873365675,2.6720462773701303,0.6588614494337759,0.07935610733468257,0.033704499355495555,,,,,,,,0.002038608689292162,0.033704499355495555,,0.01619143868161196,0.001777033039986218,0.006654397618093225,-0.0014338706760000002
Current Commitments_upper,1991,,,168203000000.0,625.4909454010002,0.7257959450000001,0.0014515918899999723,0.015013005957374762,1.5299483820062954e+17,0.2018436,207.05186545430968,0.0033640599999999413,0.004107909597339872,2.5840785607488574,0.6371707557630378,0.07674358687749376,0.03344886019122383,,,,,,,,0.0020231464147717495,0.03344886019122383,,0.01565839256572036,0.0017185304832707704,0.0064353250036286915,-0.001386665532
Current Commitments_upper,1992,,,168593000000.0,626.9412255310002,0.7274787950000001,0.001454957589999972,0.015047815516796272,1.533495761476236e+17,0.20231160000000004,207.53194147868012,0.0033718599999999414,0.004117434307023781,2.5900700748044456,0.6386481170154982,0.07692152662222021,0.03679796777452684,,,,,,,,0.002225716396562105,0.03679796777452684,,0.015694698535891113,0.001722515114273045,0.006450246121274722,-0.0013898806920000003
Current Commitments_upper,1993,,,169513000000.0,630.3623991710002,0.7314485950000001,0.0014628971899999718,0.015129930374918808,1.5418639386873786e+17,0.20341560000000003,208.66442851052832,0.003390259999999941,0.004139902852944797,2.604203902833012,0.6421331743289944,0.07734128191747233,0.04014707535782987,,,,,,,,0.0024282863783524618,0.04014707535782987,,0.0157803433886016,0.001731914756637385,0.006485444655208947,-0.0013974651720000003
Current Commitments_upper,1994,,,177599000000.0,660.4315405330002,0.7663396850000002,0.0015326793699999704,0.015851648573591438,1.615412939697485e+17,0.21311880000000002,218.61800474914207,0.003551979999999938,0.004337381833724511,2.728427960918868,0.6727637976300052,0.081030565958134,0.04279962485132826,,,,,,,,0.0025887252084679326,0.04279962485132826,,0.016533087170141854,0.0018145294394178793,0.00679480916106997,-0.0014641261560000003
Current Commitments_upper,1995,,,181923000000.0,676.5110566410001,0.7849977450000002,0.0015699954899999699,0.016237588406767353,1.6547433725898547e+17,0.21830760000000002,223.94069379882868,0.0036384599999999367,0.0044429839995532875,2.79485695265313,0.6891435670034372,0.08300341584581901,0.045663252553858356,,,,,,,,0.0027619310542424604,0.045663252553858356,,0.01693561797788116,0.0018587077585302781,0.006960242270560826,-0.0014997732120000003
Current Commitments_upper,1996,,,190157000000.0,707.1305607190002,0.8205274550000002,0.0016410549099999685,0.01697251638696404,1.7296385586295795e+17,0.2281884,234.07645273387018,0.0038031399999999336,0.004644077485546382,2.921354713508799,0.7203348299592278,0.08676022573832559,0.04831580204735676,,,,,,,,0.0029223698843579313,0.04831580204735676,,0.017702139409640057,0.0019428345576911225,0.0072752691492721355,-0.001567654308
Current Commitments_upper,1997,,,195947000000.0,728.6616426490002,0.8455113050000002,0.0016910226099999676,0.017489304461452606,1.7823034999910083e+17,0.23513640000000002,241.20373524952362,0.003918939999999932,0.004785482790853647,3.0103056529494507,0.7422679623996004,0.08940194656387976,0.05072912957061922,,,,,,,,0.0030683394300598053,0.05072912957061922,,0.018241143428328912,0.002001991002571046,0.007496790357401659,-0.0016153870680000002
Current Commitments_upper,1998,,,199811000000.0,743.0305719370002,0.8621844650000001,0.001724368929999967,0.017834186865567255,1.8174498442778067e+17,0.23977320000000005,245.9601807832861,0.00399621999999993,0.004879850683721914,3.0696677306694293,0.7569052031162843,0.09116491880393872,0.052624142825037176,,,,,,,,0.0031829588595322198,0.052624142825037176,,0.018600851809712972,0.0020414695005012743,0.0076446241999254035,-0.0016472418840000002
Current Commitments_upper,1999,,,206256000000.0,766.9973807520003,0.8899946400000002,0.001779989279999966,0.01840943714882784,1.8760725639797773e+17,0.2475072,253.89374482704883,0.004125119999999928,0.005037252616831642,3.1686813411521575,0.7813195448396352,0.09410548714948218,0.055682431542563186,,,,,,,,0.0033679387308589875,0.055682431542563186,,0.019200831239842443,0.0021073180820645053,0.007891205233845053,-0.001700374464
Current Commitments_upper,2000,,,216938000000.0,806.7201816460002,0.9360874700000003,0.001872174939999964,0.019362862055854926,1.973234378076977e+17,0.26032560000000005,267.04290403813866,0.004338759999999924,0.005298131972840658,3.3327873748490555,0.821784090733946,0.09897921113196399,0.060934892276001865,,,,,,,,0.0036856325787460375,0.060934892276001865,,0.02019524245359621,0.0022164561035165507,0.008299890820242213,-0.0017884368720000004
Current Commitments_upper,2001,,,208673000000.0,775.9853988910002,0.9004239950000001,0.0018008479899999654,0.018625167161960627,1.8980572208486157e+17,0.2504076,256.8689852139805,0.0041734599999999275,0.005096281394539355,3.20581336544025,0.7904753964991137,0.09520825731103044,0.06134661452111206,,,,,,,,0.0037105355015755277,0.06134661452111206,,0.019425835162669897,0.0021320125772760386,0.007983677903974423,-0.0017203002120000001
Current Commitments_upper,2002,,,209095000000.0,777.5546763650002,0.9022449250000002,0.0018044898499999654,0.018662832890360314,1.9018956673519875e+17,0.250914,257.38845209163264,0.004181899999999928,0.005106587618863995,3.212296490905527,0.7920739771363912,0.09540079723993958,0.05982082031865098,,,,,,,,0.0036182481993254326,0.05982082031865098,,0.019465120084239274,0.002136324152360551,0.00799982331845295,-0.00172377918
Current Commitments_upper,2003,,,208964000000.0,777.0675309880003,0.9016796600000002,0.0018033593199999654,0.01865114044860591,1.900704111683879e+17,0.2507568,257.2271957860108,0.004179279999999928,0.0051033882933035025,3.210283956697112,0.7915777352797956,0.09534102773594172,0.06229115378930034,,,,,,,,0.003767665736301662,0.06229115378930034,,0.019452925001951154,0.0021349857250238897,0.007994811353294922,-0.001722699216
Current Commitments_upper,2004,,,222109000000.0,825.9494087030002,0.9584003350000002,0.0019168006699999632,0.019824401111671913,2.020268991510474e+17,0.26653080000000007,273.40821973562464,0.004442179999999922,0.005424419854316282,3.41222870608353,0.8413723856992598,0.1013385096447344,0.07064669346943671,,,,,,,,0.004273048581956483,0.07064669346943671,,0.020676622381167895,0.0022692882238056844,0.008497729536518164,-0.0018310665960000006
Current Commitments_upper,2005,,,233025000000.0,866.5423776750002,1.0055028750000001,0.0020110057499999616,0.02079871175435191,2.119559233289638e+17,0.27963000000000005,286.84542456133664,0.004660499999999919,0.005691014036135643,3.579929648213781,0.8827233483450467,0.10631899747405207,0.07471547800932743,,,,,,,,0.004519148054623072,0.07471547800932743,,0.021692817177024114,0.0023808170238590943,0.008915367793502944,-0.0019210581000000005
Current Commitments_upper,2006,,,235742000000.0,876.6459959140003,1.0172267300000002,0.002034453459999961,0.02104121835165509,2.1442726435968925e+17,0.28289040000000004,290.18995419778406,0.004714839999999918,0.00575736951360021,3.6216705294677096,0.8930156317371871,0.107558644362313,0.07781550432543718,,,,,,,,0.004706652414750151,0.07781550432543718,,0.021945748769213683,0.0024085766198416077,0.009019318246436954,-0.0019434570480000005
Current Commitments_upper,2007,,,242588000000.0,902.1039901960003,1.0467672200000002,0.00209353443999996,0.021652260002423433,2.206542797061546e+17,0.2911056,298.61713487173284,0.004851759999999916,0.005924564802051598,3.7268446454281072,0.9189490038765291,0.1106821712658957,0.08193272677651789,,,,,,,,0.004955681643043772,0.08193272677651789,,0.022583058184057186,0.0024785222194353826,0.009281241250038803,-0.001999895472
Current Commitments_upper,2008,,,241466000000.0,897.9316458220002,1.0419257900000003,0.0020838515799999602,0.02155211557762617,2.19633725920187e+17,0.28975920000000005,297.235993078544,0.004829319999999916,0.005897162944960967,3.709607520375877,0.9146987491963741,0.11017025230799038,0.0838890760798308,,,,,,,,0.005074010968958356,0.0838890760798308,,0.02247860870064287,0.002467058742551915,0.009238314342349457,-0.0019906457040000003
Current Commitments_upper,2009,,,228984000000.0,851.5152443280002,0.9880659600000001,0.001976131919999962,0.020438031165576732,2.0828029244741744e+17,0.2747808,281.8710983703599,0.00457967999999992,0.005592323390410832,3.517848344883958,0.8674156129060925,0.10447526796523265,0.08177535662373796,,,,,,,,0.0049461631464920615,0.08177535662373796,,0.021316631470716402,0.0023395301164739874,0.008760762059124466,-0.001887744096
Current Commitments_upper,2010,,,240546000000.0,894.5104721820002,1.0379559900000002,0.0020759119799999603,0.021470000719503633,2.1879690819907274e+17,0.28865520000000006,296.1035060466958,0.0048109199999999165,0.005874694399039951,3.695473692347311,0.9112136918828778,0.10975049701273824,0.08998090695887706,,,,,,,,0.005442473922012044,0.08998090695887706,,0.02239296384793238,0.0024576591001875757,0.009203115808415232,-0.0019830612240000003
Current Commitments_upper,2011,,,247680000000.0,921.0394425600003,1.0687392,0.002137478399999959,0.022106747891075553,2.2528588387562605e+17,0.29721600000000004,304.8852044001797,0.004953599999999914,0.006048923319257917,3.805072310994911,0.9382380384855753,0.1130054255739651,0.0948458023547029,,,,,,,,0.0057367259719185775,0.0948458023547029,,0.02305708382536351,0.0025305471965214915,0.009476057483509536,-0.0020418739200000003
Current Commitments_upper,2012,,,250361000000.0,931.0091887870002,1.080307715,0.0021606154299999587,0.022346041298278288,2.2772447986509046e+17,0.30043320000000007,308.1854193266852,0.005007219999999913,0.0061143995927516615,3.84626012941294,0.9483939500697962,0.11422864725502051,0.0972215829647223,,,,,,,,0.0058804245014339755,0.0972215829647223,,0.02330666409722963,0.0025579389804114873,0.009578630602506986,-0.0020639760840000005
Current Commitments_upper,2013,,,257476999999.99997,957.4712231590001,1.111013255,0.0022220265099999574,0.022981181874799982,2.3419708302101322e+17,0.30897240000000004,316.944960325198,0.00514953999999991,0.006288188910984216,3.95558221664259,0.9753501107685337,0.1174753632126446,0.10023829455798137,,,,,,,,0.006062889590211614,0.10023829455798137,,0.02396910841449903,0.0026306431706991434,0.009850883610633012,-0.002122640388
Current Commitments_upper,2014,,,265577000000.0,987.5924258590003,1.145964755,0.002291929509999956,0.023704149647400564,2.4156471730473648e+17,0.31869240000000004,326.9157700621226,0.005311539999999907,0.006486009804419251,4.080021354720186,1.0060337675504023,0.1211710348338862,0.1042735800541697,,,,,,,,0.006306962881125601,0.1042735800541697,,0.02472315548727619,0.0027134008915156173,0.010160783746358253,-0.0021894167880000003
