timebounds,scenario,Vizcon Scenario,Pollutant Group,Actual Pollutant,Attributable Warming,Global Temperature Anomaly
2016.0,ssp119_CH4_Aviation_Historical Trends upper,Historical Trends upper,non-CO2,CH4,0.0013057491767580753,1.4237330457350872
2016.0,ssp119_CH4_Aviation_SLCP Forward,SLCP Forward,non-CO2,CH4,0.0013057491767580753,1.4237330457350872
2016.0,ssp119_CH4_Aviation_SLCP Forward lower,SLCP Forward lower,non-CO2,CH4,0.0013057491767580753,1.4237330457350872
2016.0,ssp119_CH4_Aviation_SLCP Forward upper,SLCP Forward upper,non-CO2,CH4,0.0013057491767580753,1.4237330457350872
2016.0,ssp119_CH4_Aviation_zero,zero,non-CO2,CH4,0.0,1.4224272965583291
2016.0,ssp119_CO2 FFI_Aviation_BAU,Historical Trends,CO2,CO2 FFI,0.01841985794124623,1.4237330457350872
2016.0,ssp119_CO2 FFI_Aviation_Current Commitments,Current Commitments,CO2,CO2 FFI,0.01841985794124623,1.4237330457350872
2016.0,ssp119_CO2 FFI_Aviation_Current Commitments lower,Current Commitments lower,CO2,CO2 FFI,0.01841985794124623,1.4237330457350872
2016.0,ssp119_CO2 FFI_Aviation_Current Commitments upper,Current Commitments upper,CO2,CO2 FFI,0.01841985794124623,1.4237330457350872
2016.0,ssp119_CO2 FFI_Aviation_Full Breakthrough,Full Breakthrough,CO2,CO2 FFI,0.01841985794124623,1.4237330457350872
2016.0,ssp119_CO2 FFI_Aviation_Full Breakthrough lower,Full Breakthrough lower,CO2,CO2 FFI,0.01841985794124623,1.4237330457350872
2016.0,ssp119_CO2 FFI_Aviation_Full Breakthrough upper,Full Breakthrough upper,CO2,CO2 FFI,0.01841985794124623,1.4237330457350872
2016.0,ssp119_CO2 FFI_Aviation_GHG Forward,GHG Forward,CO2,CO2 FFI,0.01841985794124623,1.4237330457350872
2016.0,ssp119_CO2 FFI_Aviation_GHG Forward lower,GHG Forward lower,CO2,CO2 FFI,0.01841985794124623,1.4237330457350872
2016.0,ssp119_CO2 FFI_Aviation_GHG Forward upper,GHG Forward upper,CO2,CO2 FFI,0.01841985794124623,1.4237330457350872
2016.0,ssp119_CO2 FFI_Aviation_Historical Trends lower,Historical Trends lower,CO2,CO2 FFI,0.01841985794124623,1.4237330457350872
2016.0,ssp119_CO2 FFI_Aviation_Historical Trends upper,Historical Trends upper,CO2,CO2 FFI,0.01841985794124623,1.4237330457350872
2016.0,ssp119_CO2 FFI_Aviation_SLCP Forward,SLCP Forward,CO2,CO2 FFI,0.01841985794124623,1.4237330457350872
2016.0,ssp119_CO2 FFI_Aviation_SLCP Forward lower,SLCP Forward lower,CO2,CO2 FFI,0.01841985794124623,1.4237330457350872
2016.0,ssp119_CO2 FFI_Aviation_SLCP Forward upper,SLCP Forward upper,CO2,CO2 FFI,0.01841985794124623,1.4237330457350872
2016.0,ssp119_CO2 FFI_Aviation_zero,zero,CO2,CO2 FFI,0.0,1.405313187793841
2016.0,ssp119_Current Commitments,Current Commitments,non-CO2,All,0.04851337002580758,1.4237330457350872
2016.0,ssp119_Current Commitments lower,Current Commitments lower,non-CO2,All,0.022885767690334458,1.398105443399614
2016.0,ssp119_Current Commitments upper,Current Commitments upper,non-CO2,All,0.09020029618261072,1.4654199718918903
2016.0,ssp119_Full Breakthrough,Full Breakthrough,non-CO2,All,0.04851337002580758,1.4237330457350872
2016.0,ssp119_Full Breakthrough lower,Full Breakthrough lower,non-CO2,All,0.022885767690334458,1.398105443399614
2016.0,ssp119_Full Breakthrough upper,Full Breakthrough upper,non-CO2,All,0.09020029618261072,1.4654199718918903
2016.0,ssp119_GHG Forward,GHG Forward,non-CO2,All,0.04851337002580758,1.4237330457350872
2016.0,ssp119_GHG Forward lower,GHG Forward lower,non-CO2,All,0.022885767690334458,1.398105443399614
2016.0,ssp119_GHG Forward upper,GHG Forward upper,non-CO2,All,0.09020029618261072,1.4654199718918903
2016.0,ssp119_Historical Trends lower,Historical Trends lower,non-CO2,All,0.022885767690334458,1.398105443399614
2016.0,ssp119_Historical Trends upper,Historical Trends upper,non-CO2,All,0.09020029618261072,1.4654199718918903
2016.0,ssp119_N2O_Aviation_BAU,Historical Trends,non-CO2,N2O,1.4537540384607084e-05,1.4237330457350872
2016.0,ssp119_N2O_Aviation_Current Commitments,Current Commitments,non-CO2,N2O,1.4537540384607084e-05,1.4237330457350872
2016.0,ssp119_N2O_Aviation_Current Commitments lower,Current Commitments lower,non-CO2,N2O,1.4537540384607084e-05,1.4237330457350872
2016.0,ssp119_N2O_Aviation_Current Commitments upper,Current Commitments upper,non-CO2,N2O,1.4537540384607084e-05,1.4237330457350872
2016.0,ssp119_N2O_Aviation_Full Breakthrough,Full Breakthrough,non-CO2,N2O,1.4537540384607084e-05,1.4237330457350872
2016.0,ssp119_N2O_Aviation_Full Breakthrough lower,Full Breakthrough lower,non-CO2,N2O,1.4537540384607084e-05,1.4237330457350872
2016.0,ssp119_N2O_Aviation_Full Breakthrough upper,Full Breakthrough upper,non-CO2,N2O,1.4537540384607084e-05,1.4237330457350872
2016.0,ssp119_N2O_Aviation_GHG Forward,GHG Forward,non-CO2,N2O,1.4537540384607084e-05,1.4237330457350872
2016.0,ssp119_N2O_Aviation_GHG Forward lower,GHG Forward lower,non-CO2,N2O,1.4537540384607084e-05,1.4237330457350872
2016.0,ssp119_N2O_Aviation_GHG Forward upper,GHG Forward upper,non-CO2,N2O,1.4537540384607084e-05,1.4237330457350872
2016.0,ssp119_N2O_Aviation_Historical Trends lower,Historical Trends lower,non-CO2,N2O,1.4537540384607084e-05,1.4237330457350872
2016.0,ssp119_N2O_Aviation_Historical Trends upper,Historical Trends upper,non-CO2,N2O,1.4537540384607084e-05,1.4237330457350872
2016.0,ssp119_N2O_Aviation_SLCP Forward,SLCP Forward,non-CO2,N2O,1.4537540384607084e-05,1.4237330457350872
2016.0,ssp119_N2O_Aviation_SLCP Forward lower,SLCP Forward lower,non-CO2,N2O,1.4537540384607084e-05,1.4237330457350872
2016.0,ssp119_N2O_Aviation_SLCP Forward upper,SLCP Forward upper,non-CO2,N2O,1.4537540384607084e-05,1.4237330457350872
2016.0,ssp119_N2O_Aviation_zero,zero,non-CO2,N2O,0.0,1.4237185081947026
2016.0,ssp119_NOx aviation_Aviation_BAU,Historical Trends,non-CO2,NOx aviation,0.00887418917473437,1.4237330457350872
2016.0,ssp119_NOx aviation_Aviation_Current Commitments,Current Commitments,non-CO2,NOx aviation,0.00887418917473437,1.4237330457350872
2016.0,ssp119_NOx aviation_Aviation_Current Commitments lower,Current Commitments lower,non-CO2,NOx aviation,0.0002970143829565952,1.4151558709433094
2016.0,ssp119_NOx aviation_Aviation_Current Commitments upper,Current Commitments upper,non-CO2,NOx aviation,0.014423256456614908,1.4292821130169677
2016.0,ssp119_NOx aviation_Aviation_Full Breakthrough,Full Breakthrough,non-CO2,NOx aviation,0.00887418917473437,1.4237330457350872
2016.0,ssp119_NOx aviation_Aviation_Full Breakthrough lower,Full Breakthrough lower,non-CO2,NOx aviation,0.0002970143829565952,1.4151558709433094
2016.0,ssp119_NOx aviation_Aviation_Full Breakthrough upper,Full Breakthrough upper,non-CO2,NOx aviation,0.014423256456614908,1.4292821130169677
2016.0,ssp119_NOx aviation_Aviation_GHG Forward,GHG Forward,non-CO2,NOx aviation,0.00887418917473437,1.4237330457350872
2016.0,ssp119_NOx aviation_Aviation_GHG Forward lower,GHG Forward lower,non-CO2,NOx aviation,0.0002970143829565952,1.4151558709433094
2016.0,ssp119_NOx aviation_Aviation_GHG Forward upper,GHG Forward upper,non-CO2,NOx aviation,0.014423256456614908,1.4292821130169677
2016.0,ssp119_NOx aviation_Aviation_Historical Trends lower,Historical Trends lower,non-CO2,NOx aviation,0.0002970143829565952,1.4151558709433094
2016.0,ssp119_NOx aviation_Aviation_Historical Trends upper,Historical Trends upper,non-CO2,NOx aviation,0.014423256456614908,1.4292821130169677
2016.0,ssp119_NOx aviation_Aviation_SLCP Forward,SLCP Forward,non-CO2,NOx aviation,0.00887418917473437,1.4237330457350872
2016.0,ssp119_NOx aviation_Aviation_SLCP Forward lower,SLCP Forward lower,non-CO2,NOx aviation,0.0002970143829565952,1.4151558709433094
2016.0,ssp119_NOx aviation_Aviation_SLCP Forward upper,SLCP Forward upper,non-CO2,NOx aviation,0.014423256456614908,1.4292821130169677
2016.0,ssp119_NOx aviation_Aviation_zero,zero,non-CO2,NOx aviation,0.0,1.4148588565603528
2016.0,ssp119_SLCP Forward,SLCP Forward,non-CO2,All,0.04851337002580758,1.4237330457350872
2016.0,ssp119_SLCP Forward lower,SLCP Forward lower,non-CO2,All,0.022885767690334458,1.398105443399614
2016.0,ssp119_SLCP Forward upper,SLCP Forward upper,non-CO2,All,0.09020029618261072,1.4654199718918903
2016.0,ssp119_Stratospheric water vapour_Aviation_BAU,Historical Trends,non-CO2,Stratospheric water vapour,0.0009917412470950016,1.4237330457350872
2016.0,ssp119_Stratospheric water vapour_Aviation_Current Commitments,Current Commitments,non-CO2,Stratospheric water vapour,0.0009917412470950016,1.4237330457350872
2016.0,ssp119_Stratospheric water vapour_Aviation_Current Commitments lower,Current Commitments lower,non-CO2,Stratospheric water vapour,0.0004005109989098088,1.423141815486902
2016.0,ssp119_Stratospheric water vapour_Aviation_Current Commitments upper,Current Commitments upper,non-CO2,Stratospheric water vapour,0.001582971461711491,1.4243242759497037
2016.0,ssp119_Stratospheric water vapour_Aviation_Full Breakthrough,Full Breakthrough,non-CO2,Stratospheric water vapour,0.0009917412470950016,1.4237330457350872
2016.0,ssp119_Stratospheric water vapour_Aviation_Full Breakthrough lower,Full Breakthrough lower,non-CO2,Stratospheric water vapour,0.0004005109989098088,1.423141815486902
2016.0,ssp119_Stratospheric water vapour_Aviation_Full Breakthrough upper,Full Breakthrough upper,non-CO2,Stratospheric water vapour,0.001582971461711491,1.4243242759497037
2016.0,ssp119_Stratospheric water vapour_Aviation_GHG Forward,GHG Forward,non-CO2,Stratospheric water vapour,0.0009917412470950016,1.4237330457350872
2016.0,ssp119_Stratospheric water vapour_Aviation_GHG Forward lower,GHG Forward lower,non-CO2,Stratospheric water vapour,0.0004005109989098088,1.423141815486902
2016.0,ssp119_Stratospheric water vapour_Aviation_GHG Forward upper,GHG Forward upper,non-CO2,Stratospheric water vapour,0.001582971461711491,1.4243242759497037
2016.0,ssp119_Stratospheric water vapour_Aviation_Historical Trends lower,Historical Trends lower,non-CO2,Stratospheric water vapour,0.0004005109989098088,1.423141815486902
2016.0,ssp119_Stratospheric water vapour_Aviation_Historical Trends upper,Historical Trends upper,non-CO2,Stratospheric water vapour,0.001582971461711491,1.4243242759497037
2016.0,ssp119_Stratospheric water vapour_Aviation_SLCP Forward,SLCP Forward,non-CO2,Stratospheric water vapour,0.0009917412470950016,1.4237330457350872
2016.0,ssp119_Stratospheric water vapour_Aviation_SLCP Forward lower,SLCP Forward lower,non-CO2,Stratospheric water vapour,0.0004005109989098088,1.423141815486902
2016.0,ssp119_Stratospheric water vapour_Aviation_SLCP Forward upper,SLCP Forward upper,non-CO2,Stratospheric water vapour,0.001582971461711491,1.4243242759497037
2016.0,ssp119_Stratospheric water vapour_Aviation_zero,zero,non-CO2,Stratospheric water vapour,0.0,1.4227413044879922
2016.0,ssp119_Sulfur_Aviation_BAU,Historical Trends,non-CO2,Sulfur,-0.0013293439453363476,1.4237330457350872
2016.0,ssp119_Sulfur_Aviation_Current Commitments,Current Commitments,non-CO2,Sulfur,-0.0013293439453363476,1.4237330457350872
2016.0,ssp119_Sulfur_Aviation_Current Commitments lower,Current Commitments lower,non-CO2,Sulfur,-0.0013293439453363476,1.4237330457350872
2016.0,ssp119_Sulfur_Aviation_Current Commitments upper,Current Commitments upper,non-CO2,Sulfur,-0.0013293439453363476,1.4237330457350872
2016.0,ssp119_Sulfur_Aviation_Full Breakthrough,Full Breakthrough,non-CO2,Sulfur,-0.0013293439453363476,1.4237330457350872
2016.0,ssp119_Sulfur_Aviation_Full Breakthrough lower,Full Breakthrough lower,non-CO2,Sulfur,-0.0013293439453363476,1.4237330457350872
2016.0,ssp119_Sulfur_Aviation_Full Breakthrough upper,Full Breakthrough upper,non-CO2,Sulfur,-0.0013293439453363476,1.4237330457350872
2016.0,ssp119_Sulfur_Aviation_GHG Forward,GHG Forward,non-CO2,Sulfur,-0.0013293439453363476,1.4237330457350872
2016.0,ssp119_Sulfur_Aviation_GHG Forward lower,GHG Forward lower,non-CO2,Sulfur,-0.0013293439453363476,1.4237330457350872
2016.0,ssp119_Sulfur_Aviation_GHG Forward upper,GHG Forward upper,non-CO2,Sulfur,-0.0013293439453363476,1.4237330457350872
2016.0,ssp119_Sulfur_Aviation_Historical Trends lower,Historical Trends lower,non-CO2,Sulfur,-0.0013293439453363476,1.4237330457350872
2016.0,ssp119_Sulfur_Aviation_Historical Trends upper,Historical Trends upper,non-CO2,Sulfur,-0.0013293439453363476,1.4237330457350872
2016.0,ssp119_Sulfur_Aviation_SLCP Forward,SLCP Forward,non-CO2,Sulfur,-0.0013293439453363476,1.4237330457350872
2016.0,ssp119_Sulfur_Aviation_SLCP Forward lower,SLCP Forward lower,non-CO2,Sulfur,-0.0013293439453363476,1.4237330457350872
2016.0,ssp119_Sulfur_Aviation_SLCP Forward upper,SLCP Forward upper,non-CO2,Sulfur,-0.0013293439453363476,1.4237330457350872
2016.0,ssp119_Sulfur_Aviation_zero,zero,non-CO2,Sulfur,0.0,1.4250623896804235
2016.0,ssp119_contrails_Aviation_BAU,Historical Trends,non-CO2,contrails,0.01980724446781168,1.4237330457350872
2016.0,ssp119_contrails_Aviation_Current Commitments,Current Commitments,non-CO2,contrails,0.01980724446781168,1.4237330457350872
2016.0,ssp119_contrails_Aviation_Current Commitments lower,Current Commitments lower,non-CO2,contrails,0.003348139062154365,1.4072739403294299
2016.0,ssp119_contrails_Aviation_Current Commitments upper,Current Commitments upper,non-CO2,contrails,0.055354005289694364,1.4592798065569699
2016.0,ssp119_contrails_Aviation_Full Breakthrough,Full Breakthrough,non-CO2,contrails,0.01980724446781168,1.4237330457350872
2016.0,ssp119_contrails_Aviation_Full Breakthrough lower,Full Breakthrough lower,non-CO2,contrails,0.003348139062154365,1.4072739403294299
2016.0,ssp119_contrails_Aviation_Full Breakthrough upper,Full Breakthrough upper,non-CO2,contrails,0.055354005289694364,1.4592798065569699
2016.0,ssp119_contrails_Aviation_GHG Forward,GHG Forward,non-CO2,contrails,0.01980724446781168,1.4237330457350872
2016.0,ssp119_contrails_Aviation_GHG Forward lower,GHG Forward lower,non-CO2,contrails,0.003348139062154365,1.4072739403294299
2016.0,ssp119_contrails_Aviation_GHG Forward upper,GHG Forward upper,non-CO2,contrails,0.055354005289694364,1.4592798065569699
2016.0,ssp119_contrails_Aviation_Historical Trends lower,Historical Trends lower,non-CO2,contrails,0.003348139062154365,1.4072739403294299
2016.0,ssp119_contrails_Aviation_Historical Trends upper,Historical Trends upper,non-CO2,contrails,0.055354005289694364,1.4592798065569699
2016.0,ssp119_contrails_Aviation_SLCP Forward,SLCP Forward,non-CO2,contrails,0.01980724446781168,1.4237330457350872
2016.0,ssp119_contrails_Aviation_SLCP Forward lower,SLCP Forward lower,non-CO2,contrails,0.003348139062154365,1.4072739403294299
2016.0,ssp119_contrails_Aviation_SLCP Forward upper,SLCP Forward upper,non-CO2,contrails,0.055354005289694364,1.4592798065569699
2016.0,ssp119_contrails_Aviation_zero,zero,non-CO2,contrails,0.0,1.4039258012672755
2016.0,ssp119_zero_tra,zero,,All,0.0,1.3752196757092796
2017.0,ssp119,,,,,1.4613575344353762
2017.0,ssp119_BAU,Historical Trends,non-CO2,All,0.0503584592592099,1.4613575344353762
2017.0,ssp119_BC_Aviation_BAU,Historical Trends,non-CO2,BC,0.00045838561235211905,1.4613575344353762
2017.0,ssp119_BC_Aviation_Current Commitments,Current Commitments,non-CO2,BC,0.00045838561235211905,1.4613575344353762
2017.0,ssp119_BC_Aviation_Current Commitments lower,Current Commitments lower,non-CO2,BC,0.00045838561235211905,1.4613575344353762
2017.0,ssp119_BC_Aviation_Current Commitments upper,Current Commitments upper,non-CO2,BC,0.00045838561235211905,1.4613575344353762
2017.0,ssp119_BC_Aviation_Full Breakthrough,Full Breakthrough,non-CO2,BC,0.00045838561235211905,1.4613575344353762
2017.0,ssp119_BC_Aviation_Full Breakthrough lower,Full Breakthrough lower,non-CO2,BC,0.00045838561235211905,1.4613575344353762
2017.0,ssp119_BC_Aviation_Full Breakthrough upper,Full Breakthrough upper,non-CO2,BC,0.00045838561235211905,1.4613575344353762
2017.0,ssp119_BC_Aviation_GHG Forward,GHG Forward,non-CO2,BC,0.00045838561235211905,1.4613575344353762
2017.0,ssp119_BC_Aviation_GHG Forward lower,GHG Forward lower,non-CO2,BC,0.00045838561235211905,1.4613575344353762
2017.0,ssp119_BC_Aviation_GHG Forward upper,GHG Forward upper,non-CO2,BC,0.00045838561235211905,1.4613575344353762
2017.0,ssp119_BC_Aviation_Historical Trends lower,Historical Trends lower,non-CO2,BC,0.00045838561235211905,1.4613575344353762
2017.0,ssp119_BC_Aviation_Historical Trends upper,Historical Trends upper,non-CO2,BC,0.00045838561235211905,1.4613575344353762
2017.0,ssp119_BC_Aviation_SLCP Forward,SLCP Forward,non-CO2,BC,0.00045838561235211905,1.4613575344353762
2017.0,ssp119_BC_Aviation_SLCP Forward lower,SLCP Forward lower,non-CO2,BC,0.00045838561235211905,1.4613575344353762
2017.0,ssp119_BC_Aviation_SLCP Forward upper,SLCP Forward upper,non-CO2,BC,0.00045838561235211905,1.4613575344353762
2017.0,ssp119_BC_Aviation_zero,zero,non-CO2,BC,0.0,1.460899148823024
2017.0,ssp119_CH4_Aviation_BAU,Historical Trends,non-CO2,CH4,0.0013332946465631768,1.4613575344353762
2017.0,ssp119_CH4_Aviation_Current Commitments,Current Commitments,non-CO2,CH4,0.0013332946465631768,1.4613575344353762
2017.0,ssp119_CH4_Aviation_Current Commitments lower,Current Commitments lower,non-CO2,CH4,0.0013332946465631768,1.4613575344353762
2017.0,ssp119_CH4_Aviation_Current Commitments upper,Current Commitments upper,non-CO2,CH4,0.0013332946465631768,1.4613575344353762
2017.0,ssp119_CH4_Aviation_Full Breakthrough,Full Breakthrough,non-CO2,CH4,0.0013332946465631768,1.4613575344353762
2017.0,ssp119_CH4_Aviation_Full Breakthrough lower,Full Breakthrough lower,non-CO2,CH4,0.0013332946465631768,1.4613575344353762
2017.0,ssp119_CH4_Aviation_Full Breakthrough upper,Full Breakthrough upper,non-CO2,CH4,0.0013332946465631768,1.4613575344353762
2017.0,ssp119_CH4_Aviation_GHG Forward,GHG Forward,non-CO2,CH4,0.0013332946465631768,1.4613575344353762
2017.0,ssp119_CH4_Aviation_GHG Forward lower,GHG Forward lower,non-CO2,CH4,0.0013332946465631768,1.4613575344353762
2017.0,ssp119_CH4_Aviation_GHG Forward upper,GHG Forward upper,non-CO2,CH4,0.0013332946465631768,1.4613575344353762
2017.0,ssp119_CH4_Aviation_Historical Trends lower,Historical Trends lower,non-CO2,CH4,0.0013332946465631768,1.4613575344353762
2017.0,ssp119_CH4_Aviation_Historical Trends upper,Historical Trends upper,non-CO2,CH4,0.0013332946465631768,1.4613575344353762
2017.0,ssp119_CH4_Aviation_SLCP Forward,SLCP Forward,non-CO2,CH4,0.0013332946465631768,1.4613575344353762
2017.0,ssp119_CH4_Aviation_SLCP Forward lower,SLCP Forward lower,non-CO2,CH4,0.0013332946465631768,1.4613575344353762
2017.0,ssp119_CH4_Aviation_SLCP Forward upper,SLCP Forward upper,non-CO2,CH4,0.0013332946465631768,1.4613575344353762
2017.0,ssp119_CH4_Aviation_zero,zero,non-CO2,CH4,0.0,1.460024239788813
2017.0,ssp119_CO2 FFI_Aviation_BAU,Historical Trends,CO2,CO2 FFI,0.018991258001170408,1.4613575344353762
2017.0,ssp119_CO2 FFI_Aviation_Current Commitments,Current Commitments,CO2,CO2 FFI,0.018991258001170408,1.4613575344353762
2017.0,ssp119_CO2 FFI_Aviation_Current Commitments lower,Current Commitments lower,CO2,CO2 FFI,0.018991258001170408,1.4613575344353762
2017.0,ssp119_CO2 FFI_Aviation_Current Commitments upper,Current Commitments upper,CO2,CO2 FFI,0.018991258001170408,1.4613575344353762
2017.0,ssp119_CO2 FFI_Aviation_Full Breakthrough,Full Breakthrough,CO2,CO2 FFI,0.018991258001170408,1.4613575344353762
